	Syncephalastrum_racemosum_CBS_440.59_Plus.aa	Syncephalastrum_racemosum_CBS_441.59-.aa
OG0019012		GBNXB_020174-T1
OG0019013		GBNXB_020175-T1
OG0019014		GBNXB_020176-T1
OG0019015		GBNXB_020179-T1
OG0019016		GBNXB_020180-T1
OG0019017		GBNXB_020181-T1
OG0019018		GBNXB_020186-T1
OG0019019		GBNXB_020187-T1
OG0019020		GBNXB_020189-T1
OG0019021		GBNXB_020190-T1
OG0019022		GBNXB_020191-T1
OG0019023		GBNXB_020192-T1
OG0019024		GBNXB_020193-T1
OG0019025		GBNXB_020195-T1
OG0019026		GBNXB_020196-T1
OG0019027		GBNXB_020197-T1
OG0019028		GBNXB_020199-T1
OG0019029		GBNXB_020208-T1
OG0019030		GBNXB_020209-T1
OG0019031		GBNXB_020214-T1
OG0019032		GBNXB_020215-T1
OG0019033		GBNXB_020216-T1
OG0019034		GBNXB_020217-T1
OG0019035		GBNXB_020218-T1
OG0019036		GBNXB_020219-T1
OG0019037		GBNXB_020220-T1
OG0019038		GBNXB_020221-T1
OG0019039		GBNXB_020223-T1
OG0019040		GBNXB_020225-T1
OG0019041		GBNXB_020229-T1
OG0019042		GBNXB_020235-T1
OG0019043		GBNXB_020237-T1
OG0019044		GBNXB_020238-T1
OG0019045		GBNXB_020239-T1
OG0019046		GBNXB_020240-T1
OG0019047		GBNXB_020247-T1
OG0019048		GBNXB_020249-T1
OG0019049		GBNXB_020255-T1
OG0019050		GBNXB_020256-T1
OG0019051		GBNXB_020257-T1
OG0019052		GBNXB_020258-T1
OG0019053		GBNXB_020259-T1
OG0019054		GBNXB_020260-T1
OG0019055		GBNXB_020261-T1
OG0019056		GBNXB_020262-T1
OG0019057		GBNXB_020263-T1
OG0019058		GBNXB_020264-T1
OG0019059		GBNXB_020265-T1
OG0019060		GBNXB_020266-T1
OG0019061		GBNXB_020267-T1
OG0019062		GBNXB_020268-T1
OG0019063		GBNXB_020270-T1
OG0019064		GBNXB_020271-T1
OG0019065		GBNXB_020273-T1
OG0019066		GBNXB_020274-T1
OG0019067		GBNXB_020275-T1
OG0019068		GBNXB_020277-T1
OG0019069		GBNXB_020278-T1
OG0019070		GBNXB_020279-T1
OG0019071		GBNXB_020280-T1
OG0019072		GBNXB_020281-T1
OG0019073		GBNXB_020283-T1
OG0019074		GBNXB_020284-T1
OG0019075		GBNXB_020285-T1
OG0019076		GBNXB_020287-T1
OG0019077		GBNXB_020288-T1
OG0019078		GBNXB_020291-T1
OG0019079		GBNXB_020293-T1
OG0019080		GBNXB_020295-T1
OG0019081		GBNXB_020296-T1
OG0019082		GBNXB_020304-T1
OG0019083		GBNXB_020306-T1
OG0019084		GBNXB_020307-T1
OG0019085		GBNXB_020310-T1
OG0019086		GBNXB_020311-T1
OG0019087		GBNXB_020312-T1
OG0019088		GBNXB_020313-T1
OG0019089		GBNXB_020314-T1
OG0019090		GBNXB_020317-T1
OG0019091		GBNXB_020319-T1
OG0019092		GBNXB_020326-T1
OG0019093		GBNXB_020327-T1
OG0019094		GBNXB_020330-T1
OG0019095		GBNXB_020331-T1
OG0019096		GBNXB_020332-T1
OG0019097		GBNXB_020333-T1
OG0019098		GBNXB_020339-T1
OG0019099		GBNXB_020340-T1
OG0019100		GBNXB_020341-T1
OG0019101		GBNXB_020344-T1
OG0019102		GBNXB_020345-T1
OG0019103		GBNXB_020346-T1
OG0019104		GBNXB_020347-T1
OG0019105		GBNXB_020348-T1
OG0019106		GBNXB_020349-T1
OG0019107		GBNXB_020351-T1
OG0019108		GBNXB_020352-T1
OG0019109		GBNXB_020353-T1
OG0019110		GBNXB_020354-T1
OG0019111		GBNXB_020355-T1
OG0019112		GBNXB_020356-T1
OG0019113		GBNXB_020357-T1
OG0019114		GBNXB_020362-T1
OG0019115		GBNXB_020368-T1
OG0019116		GBNXB_020375-T1
OG0019117		GBNXB_020376-T1
OG0019118		GBNXB_020379-T1
OG0019119		GBNXB_020382-T1
OG0019120		GBNXB_020384-T1
OG0019121		GBNXB_020385-T1
OG0019122		GBNXB_020386-T1
OG0019123		GBNXB_020387-T1
OG0019124		GBNXB_020388-T1
OG0019125		GBNXB_020389-T1
OG0019126		GBNXB_020390-T1
OG0019127		GBNXB_020391-T1
OG0019128		GBNXB_020392-T1
OG0019129		GBNXB_020393-T1
OG0019130		GBNXB_020394-T1
OG0019131		GBNXB_020396-T1
OG0019132		GBNXB_020397-T1
OG0019133		GBNXB_020398-T1
OG0019134		GBNXB_020399-T1
OG0019135		GBNXB_020400-T1
OG0019136		GBNXB_020401-T1
OG0019137		GBNXB_020402-T1
OG0019138		GBNXB_020403-T1
OG0019139		GBNXB_020406-T1
OG0019140		GBNXB_020407-T1
OG0019141		GBNXB_020408-T1
OG0019142		GBNXB_020409-T1
OG0019143		GBNXB_020410-T1
OG0019144		GBNXB_020411-T1
OG0019145		GBNXB_020413-T1
OG0019146		GBNXB_020414-T1
OG0019147		GBNXB_020415-T1
OG0019148		GBNXB_020424-T1
OG0019149		GBNXB_020425-T1
OG0019150		GBNXB_020427-T1
OG0019151		GBNXB_020428-T1
OG0019152		GBNXB_020430-T1
OG0019153		GBNXB_020432-T1
OG0019154		GBNXB_020433-T1
OG0019155		GBNXB_020434-T1
OG0019156		GBNXB_020436-T1
OG0019157		GBNXB_020438-T1
OG0019158		GBNXB_020439-T1
OG0019159		GBNXB_020440-T1
OG0019160		GBNXB_020441-T1
OG0019161		GBNXB_020442-T1
OG0019162		GBNXB_020444-T1
OG0019163		GBNXB_020445-T1
OG0019164		GBNXB_020446-T1
OG0019165		GBNXB_020448-T1
OG0019166		GBNXB_020449-T1
OG0019167		GBNXB_020456-T1
OG0019168		GBNXB_020459-T1
OG0019169		GBNXB_020460-T1
OG0019170		GBNXB_020463-T1
OG0019171		GBNXB_020464-T1
OG0019172		GBNXB_020472-T1
OG0019173		GBNXB_020474-T1
OG0019174		GBNXB_020475-T1
OG0019175		GBNXB_020476-T1
OG0019176		GBNXB_020477-T1
OG0019177		GBNXB_020478-T1
OG0019178		GBNXB_020479-T1
OG0019179		GBNXB_020480-T1
OG0019180		GBNXB_020481-T1
OG0019181		GBNXB_020483-T1
OG0019182		GBNXB_020484-T1
OG0019183		GBNXB_020485-T1
OG0019184		GBNXB_020486-T1
OG0019185		GBNXB_020487-T1
OG0019186		GBNXB_020488-T1
OG0019187		GBNXB_020489-T1
OG0019188		GBNXB_020490-T1
OG0019189		GBNXB_020495-T1
OG0019190		GBNXB_020498-T1
OG0019191		GBNXB_020499-T1
OG0019192		GBNXB_020504-T1
OG0019193		GBNXB_020507-T1
OG0019194		GBNXB_020523-T1
OG0019195		GBNXB_020525-T1
OG0019196		GBNXB_020527-T1
OG0019197		GBNXB_020528-T1
OG0019198		GBNXB_020532-T1
OG0019199		GBNXB_020536-T1
OG0019200		GBNXB_020537-T1
OG0019201		GBNXB_020538-T1
OG0019202		GBNXB_020539-T1
OG0019203		GBNXB_020542-T1
OG0019204		GBNXB_020543-T1
OG0019205		GBNXB_020545-T1
OG0019206		GBNXB_020549-T1
OG0019207		GBNXB_020554-T1
OG0019208		GBNXB_020555-T1
OG0019209		GBNXB_020556-T1
OG0019210		GBNXB_020557-T1
OG0019211		GBNXB_020558-T1
OG0019212		GBNXB_020559-T1
OG0019213		GBNXB_020560-T1
OG0019214		GBNXB_020561-T1
OG0019215		GBNXB_020564-T1
OG0019216		GBNXB_020565-T1
OG0019217		GBNXB_020570-T1
OG0019218		GBNXB_020573-T1
OG0019219		GBNXB_020575-T1
OG0019220		GBNXB_020581-T1
OG0019221		GBNXB_020587-T1
OG0019222		GBNXB_020588-T1
OG0019223		GBNXB_020589-T1
OG0019224		GBNXB_020590-T1
OG0019225		GBNXB_020592-T1
OG0019226		GBNXB_020594-T1
OG0019227		GBNXB_020595-T1
OG0019228		GBNXB_020597-T1
OG0019229		GBNXB_020599-T1
OG0019230		GBNXB_020600-T1
OG0019231		GBNXB_020601-T1
OG0019232		GBNXB_020602-T1
OG0019233		GBNXB_020603-T1
OG0019234		GBNXB_020604-T1
OG0019235		GBNXB_020605-T1
OG0019236		GBNXB_020606-T1
OG0019237		GBNXB_020607-T1
OG0019238		GBNXB_020609-T1
OG0019239		GBNXB_020615-T1
OG0019240		GBNXB_020617-T1
OG0019241		GBNXB_020618-T1
OG0019242		GBNXB_020619-T1
OG0019243		GBNXB_020620-T1
OG0019244		GBNXB_020623-T1
OG0019245		GBNXB_020625-T1
OG0019246		GBNXB_020626-T1
OG0019247		GBNXB_020627-T1
OG0019248		GBNXB_020629-T1
OG0019249		GBNXB_020630-T1
OG0019250		GBNXB_020631-T1
OG0019251		GBNXB_020632-T1
OG0019252		GBNXB_020633-T1
OG0019253		GBNXB_020634-T1
OG0019254		GBNXB_020635-T1
OG0019255		GBNXB_020636-T1
OG0019256		GBNXB_020637-T1
OG0019257		GBNXB_020638-T1
OG0019258		GBNXB_020640-T1
OG0019259		GBNXB_020641-T1
OG0019260		GBNXB_020642-T1
OG0019261		GBNXB_020644-T1
OG0019262		GBNXB_020645-T1
OG0019263		GBNXB_020647-T1
OG0019264		GBNXB_020648-T1
OG0019265		GBNXB_020656-T1
OG0019266		GBNXB_020659-T1
OG0019267		GBNXB_020666-T1
OG0019268		GBNXB_020667-T1
OG0019269		GBNXB_020668-T1
OG0019270		GBNXB_020670-T1
OG0019271		GBNXB_020671-T1
OG0019272		GBNXB_020672-T1
OG0019273		GBNXB_020673-T1
OG0019274		GBNXB_020674-T1
OG0019275		GBNXB_020675-T1
OG0019276		GBNXB_020679-T1
OG0019277		GBNXB_020680-T1
OG0019278		GBNXB_020684-T1
OG0019279		GBNXB_020688-T1
OG0019280		GBNXB_020689-T1
OG0019281		GBNXB_020690-T1
OG0019282		GBNXB_020692-T1
OG0019283		GBNXB_020693-T1
OG0019284		GBNXB_020694-T1
OG0019285		GBNXB_020695-T1
OG0019286		GBNXB_020696-T1
OG0019287		GBNXB_020697-T1
OG0019288		GBNXB_020698-T1
OG0019289		GBNXB_020699-T1
OG0019290		GBNXB_020700-T1
OG0019291		GBNXB_020701-T1
OG0019292		GBNXB_020702-T1
OG0019293		GBNXB_020703-T1
OG0019294		GBNXB_020704-T1
OG0019295		GBNXB_020705-T1
OG0019296		GBNXB_020706-T1
OG0019297		GBNXB_020707-T1
OG0019298		GBNXB_020708-T1
OG0019299		GBNXB_020709-T1
OG0019300		GBNXB_020710-T1
OG0019301		GBNXB_020711-T1
OG0019302		GBNXB_020712-T1
OG0019303		GBNXB_020714-T1
OG0019304		GBNXB_020715-T1
OG0019305		GBNXB_020716-T1
OG0019306		GBNXB_020717-T1
OG0019307		GBNXB_020722-T1
OG0019308		GBNXB_020723-T1
OG0019309		GBNXB_020724-T1
OG0019310		GBNXB_020725-T1
OG0019311		GBNXB_020726-T1
OG0019312		GBNXB_020727-T1
OG0019313		GBNXB_020729-T1
OG0019314		GBNXB_020731-T1
OG0019315		GBNXB_020732-T1
OG0019316		GBNXB_020734-T1
OG0019317		GBNXB_020742-T1
OG0019318		GBNXB_020743-T1
OG0019319		GBNXB_020747-T1
OG0019320		GBNXB_020756-T1
OG0019321		GBNXB_020759-T1
OG0019322		GBNXB_020761-T1
OG0019323		GBNXB_020762-T1
OG0019324		GBNXB_020767-T1
OG0019325		GBNXB_020768-T1
OG0019326		GBNXB_020769-T1
OG0019327		GBNXB_020770-T1
OG0019328		GBNXB_020772-T1
OG0019329		GBNXB_020774-T1
OG0019330		GBNXB_020776-T1
OG0019331		GBNXB_020783-T1
OG0019332		GBNXB_020785-T1
OG0019333		GBNXB_020787-T1
OG0019334		GBNXB_020788-T1
OG0019335		GBNXB_020789-T1
OG0019336		GBNXB_020790-T1
OG0019337		GBNXB_020792-T1
OG0019338		GBNXB_020793-T1
OG0019339		GBNXB_020796-T1
OG0019340		GBNXB_020797-T1
OG0019341		GBNXB_020798-T1
OG0019342		GBNXB_020799-T1
OG0019343		GBNXB_020800-T1
OG0019344		GBNXB_020801-T1
OG0019345		GBNXB_020803-T1
OG0019346		GBNXB_020806-T1
OG0019347		GBNXB_020807-T1
OG0019348		GBNXB_020808-T1
OG0019349		GBNXB_020809-T1
OG0019350		GBNXB_020810-T1
OG0019351		GBNXB_020812-T1
OG0019352		GBNXB_020814-T1
OG0019353		GBNXB_020817-T1
OG0019354		GBNXB_020818-T1
OG0019355		GBNXB_020819-T1
OG0019356		GBNXB_020820-T1
OG0019357		GBNXB_020821-T1
OG0019358		GBNXB_020822-T1
OG0019359		GBNXB_020823-T1
OG0019360		GBNXB_020824-T1
OG0019361		GBNXB_020826-T1
OG0019362		GBNXB_020827-T1
OG0019363		GBNXB_020828-T1
OG0019364		GBNXB_020829-T1
OG0019365		GBNXB_020830-T1
OG0019366		GBNXB_020831-T1
OG0019367		GBNXB_020832-T1
OG0019368		GBNXB_020833-T1
OG0019369		GBNXB_020834-T1
OG0019370		GBNXB_020835-T1
OG0019371		GBNXB_020836-T1
OG0019372		GBNXB_020837-T1
OG0019373		GBNXB_020840-T1
OG0019374		GBNXB_020841-T1
OG0019375		GBNXB_020842-T1
OG0019376		GBNXB_020852-T1
OG0019377		GBNXB_020856-T1
OG0019378		GBNXB_020864-T1
OG0019379		GBNXB_020869-T1
OG0019380		GBNXB_020870-T1
OG0019381		GBNXB_020871-T1
OG0019382		GBNXB_020872-T1
OG0019383		GBNXB_020876-T1
OG0019384		GBNXB_020879-T1
OG0019385		GBNXB_020880-T1
OG0019386		GBNXB_020890-T1
OG0019387		GBNXB_020891-T1
OG0019388		GBNXB_020893-T1
OG0019389		GBNXB_020895-T1
OG0019390		GBNXB_020900-T1
OG0019391		GBNXB_020904-T1
OG0019392		GBNXB_020905-T1
OG0019393		GBNXB_020908-T1
OG0019394		GBNXB_020909-T1
OG0019395		GBNXB_020910-T1
OG0019396		GBNXB_020914-T1
OG0019397		GBNXB_020916-T1
OG0019398		GBNXB_020917-T1
OG0019399		GBNXB_020918-T1
OG0019400		GBNXB_020919-T1
OG0019401		GBNXB_020920-T1
OG0019402		GBNXB_020924-T1
OG0019403		GBNXB_020933-T1
OG0019404		GBNXB_020934-T1
OG0019405		GBNXB_020935-T1
OG0019406		GBNXB_020939-T1
OG0019407		GBNXB_020940-T1
OG0019408		GBNXB_020942-T1
OG0019409		GBNXB_020943-T1
OG0019410		GBNXB_020944-T1
OG0019411		GBNXB_020945-T1
OG0019412		GBNXB_020947-T1
OG0019413		GBNXB_020948-T1
OG0019414		GBNXB_020949-T1
OG0019415		GBNXB_020950-T1
OG0019416		GBNXB_020951-T1
OG0019417		GBNXB_020952-T1
OG0019418		GBNXB_020954-T1
OG0019419		GBNXB_020955-T1
OG0019420		GBNXB_020957-T1
OG0019421		GBNXB_020958-T1
OG0019422		GBNXB_020961-T1
OG0019423		GBNXB_020963-T1
OG0019424		GBNXB_020964-T1
OG0019425		GBNXB_020965-T1
OG0019426		GBNXB_020967-T1
OG0019427		GBNXB_020969-T1
OG0019428		GBNXB_020970-T1
OG0019429		GBNXB_020971-T1
OG0019430		GBNXB_020972-T1
OG0019431		GBNXB_020973-T1
OG0019432		GBNXB_020974-T1
OG0019433		GBNXB_020977-T1
OG0019434		GBNXB_020978-T1
OG0019435		GBNXB_020979-T1
OG0019436		GBNXB_020980-T1
OG0019437		GBNXB_020985-T1
OG0019438		GBNXB_020986-T1
OG0019439		GBNXB_020997-T1
OG0019440		GBNXB_020999-T1
OG0019441		GBNXB_021001-T1
OG0019442		GBNXB_021002-T1
OG0019443		GBNXB_021003-T1
OG0019444		GBNXB_021004-T1
OG0019445		GBNXB_021005-T1
OG0019446		GBNXB_021010-T1
OG0019447		GBNXB_021011-T1
OG0019448		GBNXB_021013-T1
OG0019449		GBNXB_021014-T1
OG0019450		GBNXB_021020-T1
OG0019451		GBNXB_021029-T1
OG0019452		GBNXB_021032-T1
OG0019453		GBNXB_021033-T1
OG0019454		GBNXB_021036-T1
OG0019455		GBNXB_021039-T1
OG0019456		GBNXB_021042-T1
OG0019457		GBNXB_021043-T1
OG0019458		GBNXB_021044-T1
OG0019459		GBNXB_021045-T1
OG0019460		GBNXB_021046-T1
OG0019461		GBNXB_021047-T1
OG0019462		GBNXB_021048-T1
OG0019463		GBNXB_021049-T1
OG0019464		GBNXB_021052-T1
OG0019465		GBNXB_021054-T1
OG0019466		GBNXB_021055-T1
OG0019467		GBNXB_021056-T1
OG0019468		GBNXB_021058-T1
OG0019469		GBNXB_021059-T1
OG0019470		GBNXB_021060-T1
OG0019471		GBNXB_021061-T1
OG0019472		GBNXB_021062-T1
OG0019473		GBNXB_021063-T1
OG0019474		GBNXB_021065-T1
OG0019475		GBNXB_021066-T1
OG0019476		GBNXB_021067-T1
OG0019477		GBNXB_021068-T1
OG0019478		GBNXB_021070-T1
OG0019479		GBNXB_021072-T1
OG0019480		GBNXB_021073-T1
OG0019481		GBNXB_021076-T1
OG0019482		GBNXB_021077-T1
OG0019483		GBNXB_021078-T1
OG0019484		GBNXB_021079-T1
OG0019485		GBNXB_021081-T1
OG0019486		GBNXB_021082-T1
OG0019487		GBNXB_021083-T1
OG0019488		GBNXB_021084-T1
OG0019489		GBNXB_021085-T1
OG0019490		GBNXB_021086-T1
OG0019491		GBNXB_021087-T1
OG0019492		GBNXB_021088-T1
OG0019493		GBNXB_021090-T1
OG0019494		GBNXB_021091-T1
OG0019495		GBNXB_021092-T1
OG0019496		GBNXB_021094-T1
OG0019497		GBNXB_021095-T1
OG0019498		GBNXB_021096-T1
OG0019499		GBNXB_021097-T1
OG0019500		GBNXB_021099-T1
OG0019501		GBNXB_021102-T1
OG0019502		GBNXB_021103-T1
OG0019503		GBNXB_021104-T1
OG0019504		GBNXB_021105-T1
OG0019505		GBNXB_021108-T1
OG0019506		GBNXB_021109-T1
OG0019507		GBNXB_021110-T1
OG0019508		GBNXB_021111-T1
OG0019509		GBNXB_021112-T1
OG0019510		GBNXB_021113-T1
OG0019511		GBNXB_021116-T1
OG0019512		GBNXB_021118-T1
OG0019513		GBNXB_021119-T1
OG0019514		GBNXB_021120-T1
OG0019515		GBNXB_021121-T1
OG0019516		GBNXB_021122-T1
OG0019517		GBNXB_021123-T1
OG0019518		GBNXB_021124-T1
OG0019519		GBNXB_021126-T1
OG0019520		GBNXB_021128-T1
OG0019521		GBNXB_021129-T1
OG0019522		GBNXB_021130-T1
OG0019523		GBNXB_021132-T1
OG0019524		GBNXB_021133-T1
OG0019525		GBNXB_021134-T1
OG0019526		GBNXB_021135-T1
OG0019527		GBNXB_021136-T1
OG0019528		GBNXB_021137-T1
OG0019529		GBNXB_021138-T1
OG0019530		GBNXB_021140-T1
OG0019531		GBNXB_021142-T1
OG0019532		GBNXB_021143-T1
OG0019533		GBNXB_021144-T1
OG0019534		GBNXB_021145-T1
OG0019535		GBNXB_021146-T1
OG0019536		GBNXB_021147-T1
OG0019537		GBNXB_021149-T1
OG0019538		GBNXB_021150-T1
OG0019539		GBNXB_021151-T1
OG0019540		GBNXB_021152-T1
OG0019541		GBNXB_021153-T1
OG0019542		GBNXB_021154-T1
OG0019543		GBNXB_021155-T1
OG0019544		GBNXB_021156-T1
OG0019545		GBNXB_021158-T1
OG0019546		GBNXB_021159-T1
OG0019547		GBNXB_021161-T1
OG0019548		GBNXB_021162-T1
OG0019549		GBNXB_021163-T1
OG0019550		GBNXB_021165-T1
OG0019551		GBNXB_021166-T1
OG0019552		GBNXB_021167-T1
OG0019553		GBNXB_021168-T1
OG0019554		GBNXB_021169-T1
OG0019555		GBNXB_021170-T1
OG0019556		GBNXB_021171-T1
OG0019557		GBNXB_021172-T1
OG0019558		GBNXB_021173-T1
OG0019559		GBNXB_021175-T1
OG0019560		GBNXB_021176-T1
OG0019561		GBNXB_021178-T1
OG0019562		GBNXB_021179-T1
OG0019563		GBNXB_021181-T1
OG0019564		GBNXB_021183-T1
OG0019565		GBNXB_021184-T1
OG0019566		GBNXB_021185-T1
OG0019567		GBNXB_021186-T1
OG0019568		GBNXB_021187-T1
OG0019569		GBNXB_021192-T1
OG0019570		GBNXB_021197-T1
OG0019571		GBNXB_021198-T1
OG0019572		GBNXB_021204-T1
OG0019573		GBNXB_021205-T1
OG0019574		GBNXB_021206-T1
OG0019575		GBNXB_021207-T1
OG0019576		GBNXB_021208-T1
OG0019577		GBNXB_021209-T1
OG0019578		GBNXB_021210-T1
OG0019579		GBNXB_021212-T1
OG0019580		GBNXB_021217-T1
OG0019581		GBNXB_021222-T1
OG0019582		GBNXB_021223-T1
OG0019583		GBNXB_021228-T1
OG0019584		GBNXB_021229-T1
OG0019585		GBNXB_021232-T1
OG0019586		GBNXB_021235-T1
OG0019587		GBNXB_021238-T1
OG0019588		GBNXB_021243-T1
OG0019589		GBNXB_021249-T1
OG0019590		GBNXB_021250-T1
OG0019591		GBNXB_021257-T1
OG0019592		GBNXB_021258-T1
OG0019593		GBNXB_021261-T1
OG0019594		GBNXB_021262-T1
OG0019595		GBNXB_021263-T1
OG0019596		GBNXB_021265-T1
OG0019597		GBNXB_021266-T1
OG0019598		GBNXB_021267-T1
OG0019599		GBNXB_021268-T1
OG0019600		GBNXB_021269-T1
OG0019601		GBNXB_021270-T1
OG0019602		GBNXB_021271-T1
OG0019603		GBNXB_021273-T1
OG0019604		GBNXB_021274-T1
OG0019605		GBNXB_021276-T1
OG0019606		GBNXB_021277-T1
OG0019607		GBNXB_021278-T1
OG0019608		GBNXB_021279-T1
OG0019609		GBNXB_021285-T1
OG0019610		GBNXB_021286-T1
OG0019611		GBNXB_021287-T1
OG0019612		GBNXB_021289-T1
OG0019613		GBNXB_021290-T1
OG0019614		GBNXB_021291-T1
OG0019615		GBNXB_021292-T1
OG0019616		GBNXB_021294-T1
OG0019617		GBNXB_021298-T1
OG0019618		GBNXB_021299-T1
OG0019619		GBNXB_021300-T1
OG0019620		GBNXB_021302-T1
OG0019621		GBNXB_021303-T1
OG0019622		GBNXB_021305-T1
OG0019623		GBNXB_021307-T1
OG0019624		GBNXB_021308-T1
OG0019625		GBNXB_021309-T1
OG0019626		GBNXB_021310-T1
OG0019627		GBNXB_021312-T1
OG0019628		GBNXB_021313-T1
OG0019629		GBNXB_021314-T1
OG0019630		GBNXB_021315-T1
OG0019631		GBNXB_021316-T1
OG0019632		GBNXB_021317-T1
OG0019633		GBNXB_021318-T1
OG0019634		GBNXB_021319-T1
OG0019635		GBNXB_021320-T1
OG0019636		GBNXB_021321-T1
OG0019637		GBNXB_021322-T1
OG0019638		GBNXB_021323-T1
OG0019639		GBNXB_021324-T1
OG0019640		GBNXB_021325-T1
OG0019641		GBNXB_021326-T1
OG0019642		GBNXB_021327-T1
OG0019643		GBNXB_021328-T1
OG0019644		GBNXB_021331-T1
OG0019645		GBNXB_021332-T1
OG0019646		GBNXB_021333-T1
OG0019647		GBNXB_021334-T1
OG0019648		GBNXB_021335-T1
OG0019649		GBNXB_021336-T1
OG0019650		GBNXB_021337-T1
OG0019651		GBNXB_021338-T1
OG0019652		GBNXB_021339-T1
OG0019653		GBNXB_021341-T1
OG0019654		GBNXB_021342-T1
OG0019655		GBNXB_021343-T1
OG0019656		GBNXB_021344-T1
OG0019657		GBNXB_021346-T1
OG0019658		GBNXB_021347-T1
OG0019659		GBNXB_021349-T1
OG0019660		GBNXB_021350-T1
OG0019661		GBNXB_021358-T1
OG0019662		GBNXB_021360-T1
OG0019663		GBNXB_021361-T1
OG0019664		GBNXB_021362-T1
OG0019665		GBNXB_021363-T1
OG0019666		GBNXB_021372-T1
OG0019667		GBNXB_021373-T1
OG0019668		GBNXB_021374-T1
OG0019669		GBNXB_021376-T1
OG0019670		GBNXB_021377-T1
OG0019671		GBNXB_021378-T1
OG0019672		GBNXB_021379-T1
OG0019673		GBNXB_021381-T1
OG0019674		GBNXB_021382-T1
OG0019675		GBNXB_021383-T1
OG0019676		GBNXB_021384-T1
OG0019677		GBNXB_021385-T1
OG0019678		GBNXB_021386-T1
OG0019679		GBNXB_021388-T1
OG0019680		GBNXB_021396-T1
OG0019681		GBNXB_021397-T1
OG0019682		GBNXB_021398-T1
OG0019683		GBNXB_021404-T1
OG0019684		GBNXB_021405-T1
OG0019685		GBNXB_021406-T1
OG0019686		GBNXB_021408-T1
OG0019687		GBNXB_021409-T1
OG0019688		GBNXB_021411-T1
OG0019689		GBNXB_021419-T1
OG0019690		GBNXB_021420-T1
OG0019691		GBNXB_021421-T1
OG0019692		GBNXB_021422-T1
OG0019693		GBNXB_021427-T1
OG0019694		GBNXB_021431-T1
OG0019695		GBNXB_021433-T1
OG0019696		GBNXB_021435-T1
OG0019697		GBNXB_021441-T1
OG0019698		GBNXB_021443-T1
OG0019699		GBNXB_021445-T1
OG0019700		GBNXB_021448-T1
OG0019701		GBNXB_021451-T1
OG0019702		GBNXB_021452-T1
OG0019703		GBNXB_021456-T1
OG0019704		GBNXB_021463-T1
OG0019705		GBNXB_021464-T1
OG0019706		GBNXB_021465-T1
OG0019707		GBNXB_021468-T1
OG0019708		GBNXB_021472-T1
OG0019709		GBNXB_021473-T1
OG0019710		GBNXB_021474-T1
OG0019711		GBNXB_021475-T1
OG0019712		GBNXB_021476-T1
OG0019713		GBNXB_021477-T1
OG0019714		GBNXB_021478-T1
OG0019715		GBNXB_021480-T1
OG0019716		GBNXB_021481-T1
OG0019717		GBNXB_021484-T1
OG0019718		GBNXB_021485-T1
OG0019719		GBNXB_021486-T1
OG0019720		GBNXB_021487-T1
OG0019721		GBNXB_021488-T1
OG0019722		GBNXB_021489-T1
OG0019723		GBNXB_021491-T1
OG0019724		GBNXB_021492-T1
OG0019725		GBNXB_021493-T1
OG0019726		GBNXB_021495-T1
OG0019727		GBNXB_021496-T1
OG0019728		GBNXB_021497-T1
OG0019729		GBNXB_021498-T1
OG0019730		GBNXB_021499-T1
OG0019731		GBNXB_021500-T1
OG0019732		GBNXB_021501-T1
OG0019733		GBNXB_021503-T1
OG0019734		GBNXB_021504-T1
OG0019735		GBNXB_021505-T1
OG0019736		GBNXB_021506-T1
OG0019737		GBNXB_021508-T1
OG0019738		GBNXB_021509-T1
OG0019739		GBNXB_021512-T1
OG0019740		GBNXB_021513-T1
OG0019741		GBNXB_021514-T1
OG0019742		GBNXB_021521-T1
OG0019743		GBNXB_021528-T1
OG0019744		GBNXB_021531-T1
OG0019745		GBNXB_021536-T1
OG0019746		GBNXB_021537-T1
OG0019747		GBNXB_021543-T1
OG0019748		GBNXB_021546-T1
OG0019749		GBNXB_021547-T1
OG0019750		GBNXB_021553-T1
OG0019751		GBNXB_021554-T1
OG0019752		GBNXB_021555-T1
OG0019753		GBNXB_021559-T1
OG0019754		GBNXB_021560-T1
OG0019755		GBNXB_021563-T1
OG0019756		GBNXB_021565-T1
OG0019757		GBNXB_021566-T1
OG0019758		GBNXB_021567-T1
OG0019759		GBNXB_021568-T1
OG0019760		GBNXB_021569-T1
OG0019761		GBNXB_021570-T1
OG0019762		GBNXB_021571-T1
OG0019763		GBNXB_021572-T1
OG0019764		GBNXB_021573-T1
OG0019765		GBNXB_021575-T1
OG0019766		GBNXB_021576-T1
OG0019767		GBNXB_021577-T1
OG0019768		GBNXB_021578-T1
OG0019769		GBNXB_021579-T1
OG0019770		GBNXB_021581-T1
OG0019771		GBNXB_021583-T1
OG0019772		GBNXB_021584-T1
OG0019773		GBNXB_021585-T1
OG0019774		GBNXB_021586-T1
OG0019775		GBNXB_021587-T1
OG0019776		GBNXB_021588-T1
OG0019777		GBNXB_021591-T1
OG0019778		GBNXB_021601-T1
OG0019779		GBNXB_021602-T1
OG0019780		GBNXB_021603-T1
OG0019781		GBNXB_021604-T1
OG0019782		GBNXB_021606-T1
OG0019783		GBNXB_021607-T1
OG0019784		GBNXB_021608-T1
OG0019785		GBNXB_021609-T1
