	Fennellomyces_verticellatus_RSA_2442_Plus.aa	Fennellomyces_verticellatus_RSA_2446.aa
OG0008769	GBNUN_010579-T1	CHXZO_000782-T1
OG0008770	GBNUN_010582-T1	CHXZO_000779-T1
OG0008771	GBNUN_010583-T1	CHXZO_000778-T1
OG0008772	GBNUN_010584-T1	CHXZO_000777-T1
OG0008773	GBNUN_010585-T1	CHXZO_000776-T1
OG0008774	GBNUN_010586-T1	CHXZO_000775-T1
OG0008775	GBNUN_010587-T1	CHXZO_000774-T1
OG0008776	GBNUN_010588-T1	CHXZO_000773-T1
OG0008777	GBNUN_010589-T1	CHXZO_000772-T1
OG0008778	GBNUN_010590-T1	CHXZO_000771-T1
OG0008779	GBNUN_010591-T1	CHXZO_000770-T1
OG0008780	GBNUN_010593-T1	CHXZO_000767-T1
OG0008781	GBNUN_010594-T1	CHXZO_000766-T1
OG0008782	GBNUN_010595-T1	CHXZO_000765-T1
OG0008783	GBNUN_010597-T1	CHXZO_000763-T1
OG0008784	GBNUN_010598-T1	CHXZO_000762-T1
OG0008785	GBNUN_010601-T1	CHXZO_000760-T1
OG0008786	GBNUN_010603-T1	CHXZO_003271-T1
OG0008787	GBNUN_010607-T1	CHXZO_001665-T1
OG0008788	GBNUN_010609-T1	CHXZO_001666-T1
OG0008789	GBNUN_010611-T1	CHXZO_001668-T1
OG0008790	GBNUN_010612-T1	CHXZO_001669-T1
OG0008791	GBNUN_010614-T1	CHXZO_001671-T1
OG0008792	GBNUN_010616-T1	CHXZO_001674-T1
OG0008793	GBNUN_010617-T1	CHXZO_001675-T1
OG0008794	GBNUN_010618-T1	CHXZO_001676-T1
OG0008795	GBNUN_010619-T1	CHXZO_001677-T1
OG0008796	GBNUN_010620-T1	CHXZO_001678-T1
OG0008797	GBNUN_010621-T1	CHXZO_001679-T1
OG0008798	GBNUN_010622-T1	CHXZO_001680-T1
OG0008799	GBNUN_010624-T1	CHXZO_001682-T1
OG0008800	GBNUN_010627-T1	CHXZO_001684-T1
OG0008801	GBNUN_010628-T1	CHXZO_001685-T1
OG0008802	GBNUN_010629-T1	CHXZO_001686-T1
OG0008803	GBNUN_010631-T1	CHXZO_001687-T1
OG0008804	GBNUN_010632-T1	CHXZO_001688-T1
OG0008805	GBNUN_010633-T1	CHXZO_001689-T1
OG0008806	GBNUN_010634-T1	CHXZO_001690-T1
OG0008807	GBNUN_010635-T1	CHXZO_001691-T1
OG0008808	GBNUN_010636-T1	CHXZO_001692-T1
OG0008809	GBNUN_010637-T1	CHXZO_001693-T1
OG0008810	GBNUN_010638-T1	CHXZO_001696-T1
OG0008811	GBNUN_010639-T1	CHXZO_007168-T1
OG0008812	GBNUN_010640-T1	CHXZO_007167-T1
OG0008813	GBNUN_010641-T1	CHXZO_007166-T1
OG0008814	GBNUN_010642-T1	CHXZO_007164-T1
OG0008815	GBNUN_010643-T1	CHXZO_007163-T1
OG0008816	GBNUN_010644-T1	CHXZO_007162-T1
OG0008817	GBNUN_010645-T1	CHXZO_007161-T1
OG0008818	GBNUN_010646-T1	CHXZO_007160-T1
OG0008819	GBNUN_010651-T1	CHXZO_011879-T1
OG0008820	GBNUN_010654-T1	CHXZO_011587-T1
OG0008821	GBNUN_010655-T1	CHXZO_000318-T1
OG0008822	GBNUN_010657-T1	CHXZO_012102-T1
OG0008823	GBNUN_010660-T1	CHXZO_000277-T1
OG0008824	GBNUN_010661-T1	CHXZO_000276-T1
OG0008825	GBNUN_010662-T1	CHXZO_000275-T1
OG0008826	GBNUN_010663-T1	CHXZO_000273-T1
OG0008827	GBNUN_010665-T1	CHXZO_000271-T1
OG0008828	GBNUN_010666-T1	CHXZO_000270-T1
OG0008829	GBNUN_010667-T1	CHXZO_000269-T1
OG0008830	GBNUN_010668-T1	CHXZO_000268-T1
OG0008831	GBNUN_010669-T1	CHXZO_000267-T1
OG0008832	GBNUN_010671-T1	CHXZO_000265-T1
OG0008833	GBNUN_010672-T1	CHXZO_000264-T1
OG0008834	GBNUN_010673-T1	CHXZO_000263-T1
OG0008835	GBNUN_010675-T1	CHXZO_000261-T1
OG0008836	GBNUN_010677-T1	CHXZO_000259-T1
OG0008837	GBNUN_010679-T1	CHXZO_000257-T1
OG0008838	GBNUN_010680-T1	CHXZO_000256-T1
OG0008839	GBNUN_010681-T1	CHXZO_000255-T1
OG0008840	GBNUN_010682-T1	CHXZO_000254-T1
OG0008841	GBNUN_010683-T1	CHXZO_000253-T1
OG0008842	GBNUN_010684-T1	CHXZO_000252-T1
OG0008843	GBNUN_010685-T1	CHXZO_000251-T1
OG0008844	GBNUN_010687-T1	CHXZO_000249-T1
OG0008845	GBNUN_010688-T1	CHXZO_007751-T1
OG0008846	GBNUN_010693-T1	CHXZO_007756-T1
OG0008847	GBNUN_010694-T1	CHXZO_007757-T1
OG0008848	GBNUN_010695-T1	CHXZO_007758-T1
OG0008849	GBNUN_010696-T1	CHXZO_007759-T1
OG0008850	GBNUN_010697-T1	CHXZO_007760-T1
OG0008851	GBNUN_010700-T1	CHXZO_007763-T1
OG0008852	GBNUN_010702-T1	CHXZO_007766-T1
OG0008853	GBNUN_010703-T1	CHXZO_010839-T1
OG0008854	GBNUN_010704-T1	CHXZO_010838-T1
OG0008855	GBNUN_010710-T1	CHXZO_007129-T1
OG0008856	GBNUN_010711-T1	CHXZO_007128-T1
OG0008857	GBNUN_010712-T1	CHXZO_007127-T1
OG0008858	GBNUN_010713-T1	CHXZO_007126-T1
OG0008859	GBNUN_010714-T1	CHXZO_007125-T1
OG0008860	GBNUN_010716-T1	CHXZO_007124-T1
OG0008861	GBNUN_010717-T1	CHXZO_007123-T1
OG0008862	GBNUN_010720-T1	CHXZO_007121-T1
OG0008863	GBNUN_010721-T1	CHXZO_007120-T1
OG0008864	GBNUN_010723-T1	CHXZO_007118-T1
OG0008865	GBNUN_010724-T1	CHXZO_007117-T1
OG0008866	GBNUN_010725-T1	CHXZO_007116-T1
OG0008867	GBNUN_010726-T1	CHXZO_000622-T1
OG0008868	GBNUN_010727-T1	CHXZO_000621-T1
OG0008869	GBNUN_010728-T1	CHXZO_000620-T1
OG0008870	GBNUN_010729-T1	CHXZO_000619-T1
OG0008871	GBNUN_010730-T1	CHXZO_000618-T1
OG0008872	GBNUN_010731-T1	CHXZO_000617-T1
OG0008873	GBNUN_010732-T1	CHXZO_000616-T1
OG0008874	GBNUN_010733-T1	CHXZO_000615-T1
OG0008875	GBNUN_010734-T1	CHXZO_000614-T1
OG0008876	GBNUN_010735-T1	CHXZO_000613-T1
OG0008877	GBNUN_010736-T1	CHXZO_000612-T1
OG0008878	GBNUN_010738-T1	CHXZO_000610-T1
OG0008879	GBNUN_010740-T1	CHXZO_000608-T1
OG0008880	GBNUN_010742-T1	CHXZO_000606-T1
OG0008881	GBNUN_010744-T1	CHXZO_000602-T1
OG0008882	GBNUN_010745-T1	CHXZO_000601-T1
OG0008883	GBNUN_010746-T1	CHXZO_000600-T1
OG0008884	GBNUN_010747-T1	CHXZO_000599-T1
OG0008885	GBNUN_010748-T1	CHXZO_000598-T1
OG0008886	GBNUN_010750-T1	CHXZO_000596-T1
OG0008887	GBNUN_010751-T1	CHXZO_000595-T1
OG0008888	GBNUN_010752-T1	CHXZO_000594-T1
OG0008889	GBNUN_010753-T1	CHXZO_000592-T1
OG0008890	GBNUN_010754-T1	CHXZO_000591-T1
OG0008891	GBNUN_010759-T1	CHXZO_000819-T1
OG0008892	GBNUN_010763-T1	CHXZO_012356-T1
OG0008893	GBNUN_010766-T1	CHXZO_012057-T1
OG0008894	GBNUN_010768-T1	CHXZO_011572-T1
OG0008895	GBNUN_010770-T1	CHXZO_011570-T1
OG0008896	GBNUN_010772-T1	CHXZO_011568-T1
OG0008897	GBNUN_010773-T1	CHXZO_011567-T1
OG0008898	GBNUN_010774-T1	CHXZO_011566-T1
OG0008899	GBNUN_010775-T1	CHXZO_011565-T1
OG0008900	GBNUN_010776-T1	CHXZO_011564-T1
OG0008901	GBNUN_010777-T1	CHXZO_011563-T1
OG0008902	GBNUN_010779-T1	CHXZO_011561-T1
OG0008903	GBNUN_010780-T1	CHXZO_011560-T1
OG0008904	GBNUN_010781-T1	CHXZO_011559-T1
OG0008905	GBNUN_010782-T1	CHXZO_011558-T1
OG0008906	GBNUN_010783-T1	CHXZO_011557-T1
OG0008907	GBNUN_010784-T1	CHXZO_011556-T1
OG0008908	GBNUN_010785-T1	CHXZO_011555-T1
OG0008909	GBNUN_010786-T1	CHXZO_011554-T1
OG0008910	GBNUN_010787-T1	CHXZO_011553-T1
OG0008911	GBNUN_010788-T1	CHXZO_011552-T1
OG0008912	GBNUN_010789-T1	CHXZO_011551-T1
OG0008913	GBNUN_010790-T1	CHXZO_011550-T1
OG0008914	GBNUN_010791-T1	CHXZO_011549-T1
OG0008915	GBNUN_010792-T1	CHXZO_011547-T1
OG0008916	GBNUN_010793-T1	CHXZO_011546-T1
OG0008917	GBNUN_010794-T1	CHXZO_011545-T1
OG0008918	GBNUN_010795-T1	CHXZO_011544-T1
OG0008919	GBNUN_010797-T1	CHXZO_011542-T1
OG0008920	GBNUN_010799-T1	CHXZO_011540-T1
OG0008921	GBNUN_010800-T1	CHXZO_011539-T1
OG0008922	GBNUN_010801-T1	CHXZO_011538-T1
OG0008923	GBNUN_010802-T1	CHXZO_008939-T1
OG0008924	GBNUN_010803-T1	CHXZO_008938-T1
OG0008925	GBNUN_010806-T1	CHXZO_008935-T1
OG0008926	GBNUN_010807-T1	CHXZO_008934-T1
OG0008927	GBNUN_010808-T1	CHXZO_008933-T1
OG0008928	GBNUN_010809-T1	CHXZO_008932-T1
OG0008929	GBNUN_010810-T1	CHXZO_008931-T1
OG0008930	GBNUN_010812-T1	CHXZO_001510-T1
OG0008931	GBNUN_010813-T1	CHXZO_002822-T1
OG0008932	GBNUN_010814-T1	CHXZO_011806-T1
OG0008933	GBNUN_010817-T1	CHXZO_009773-T1
OG0008934	GBNUN_010818-T1	CHXZO_011535-T1
OG0008935	GBNUN_010819-T1	CHXZO_002307-T1
OG0008936	GBNUN_010823-T1	CHXZO_010400-T1
OG0008937	GBNUN_010824-T1	CHXZO_010399-T1
OG0008938	GBNUN_010825-T1	CHXZO_010398-T1
OG0008939	GBNUN_010827-T1	CHXZO_010396-T1
OG0008940	GBNUN_010828-T1	CHXZO_010395-T1
OG0008941	GBNUN_010829-T1	CHXZO_010394-T1
OG0008942	GBNUN_010830-T1	CHXZO_010392-T1
OG0008943	GBNUN_010831-T1	CHXZO_010391-T1
OG0008944	GBNUN_010832-T1	CHXZO_010390-T1
OG0008945	GBNUN_010833-T1	CHXZO_010389-T1
OG0008946	GBNUN_010834-T1	CHXZO_010388-T1
OG0008947	GBNUN_010835-T1	CHXZO_010387-T1
OG0008948	GBNUN_010836-T1	CHXZO_010386-T1
OG0008949	GBNUN_010837-T1	CHXZO_010385-T1
OG0008950	GBNUN_010838-T1	CHXZO_010384-T1
OG0008951	GBNUN_010840-T1	CHXZO_010380-T1
OG0008952	GBNUN_010841-T1	CHXZO_010379-T1
OG0008953	GBNUN_010842-T1	CHXZO_010378-T1
OG0008954	GBNUN_010843-T1	CHXZO_010377-T1
OG0008955	GBNUN_010844-T1	CHXZO_010376-T1
OG0008956	GBNUN_010845-T1	CHXZO_010375-T1
OG0008957	GBNUN_010846-T1	CHXZO_010374-T1
OG0008958	GBNUN_010847-T1	CHXZO_010373-T1
OG0008959	GBNUN_010848-T1	CHXZO_010372-T1
OG0008960	GBNUN_010849-T1	CHXZO_010371-T1
OG0008961	GBNUN_010850-T1	CHXZO_010370-T1
OG0008962	GBNUN_010851-T1	CHXZO_010369-T1
OG0008963	GBNUN_010852-T1	CHXZO_010368-T1
OG0008964	GBNUN_010853-T1	CHXZO_010367-T1
OG0008965	GBNUN_010855-T1	CHXZO_010365-T1
OG0008966	GBNUN_010856-T1	CHXZO_010364-T1
OG0008967	GBNUN_010857-T1	CHXZO_010363-T1
OG0008968	GBNUN_010858-T1	CHXZO_010362-T1
OG0008969	GBNUN_010859-T1	CHXZO_010361-T1
OG0008970	GBNUN_010860-T1	CHXZO_010360-T1
OG0008971	GBNUN_010861-T1	CHXZO_010359-T1
OG0008972	GBNUN_010862-T1	CHXZO_010358-T1
OG0008973	GBNUN_010863-T1	CHXZO_010357-T1
OG0008974	GBNUN_010864-T1	CHXZO_008374-T1
OG0008975	GBNUN_010871-T1	CHXZO_000732-T1
OG0008976	GBNUN_010873-T1	CHXZO_012052-T1
OG0008977	GBNUN_010874-T1	CHXZO_007130-T1
OG0008978	GBNUN_010875-T1	CHXZO_007131-T1
OG0008979	GBNUN_010876-T1	CHXZO_007132-T1
OG0008980	GBNUN_010877-T1	CHXZO_007133-T1
OG0008981	GBNUN_010878-T1	CHXZO_007134-T1
OG0008982	GBNUN_010879-T1	CHXZO_007135-T1
OG0008983	GBNUN_010880-T1	CHXZO_007136-T1
OG0008984	GBNUN_010882-T1	CHXZO_007138-T1
OG0008985	GBNUN_010885-T1	CHXZO_000753-T1
OG0008986	GBNUN_010886-T1	CHXZO_000752-T1
OG0008987	GBNUN_010887-T1	CHXZO_000751-T1
OG0008988	GBNUN_010888-T1	CHXZO_000750-T1
OG0008989	GBNUN_010889-T1	CHXZO_000749-T1
OG0008990	GBNUN_010890-T1	CHXZO_000748-T1
OG0008991	GBNUN_010891-T1	CHXZO_000747-T1
OG0008992	GBNUN_010892-T1	CHXZO_000746-T1
OG0008993	GBNUN_010893-T1	CHXZO_000745-T1
OG0008994	GBNUN_010895-T1	CHXZO_000743-T1
OG0008995	GBNUN_010897-T1	CHXZO_000741-T1
OG0008996	GBNUN_010898-T1	CHXZO_000740-T1
OG0008997	GBNUN_010900-T1	CHXZO_000738-T1
OG0008998	GBNUN_010901-T1	CHXZO_000737-T1
OG0008999	GBNUN_010902-T1	CHXZO_000736-T1
OG0009000	GBNUN_010903-T1	CHXZO_000735-T1
OG0009001	GBNUN_010904-T1	CHXZO_000734-T1
OG0009002	GBNUN_010905-T1	CHXZO_000733-T1
OG0009003	GBNUN_010909-T1	CHXZO_012058-T1
OG0009004	GBNUN_010910-T1	CHXZO_012059-T1
OG0009005	GBNUN_010912-T1	CHXZO_004527-T1
OG0009006	GBNUN_010913-T1	CHXZO_012051-T1
OG0009007	GBNUN_010914-T1	CHXZO_009895-T1
OG0009008	GBNUN_010915-T1	CHXZO_009896-T1
OG0009009	GBNUN_010916-T1	CHXZO_009897-T1
OG0009010	GBNUN_010917-T1	CHXZO_009898-T1
OG0009011	GBNUN_010918-T1	CHXZO_009900-T1
OG0009012	GBNUN_010919-T1	CHXZO_009901-T1
OG0009013	GBNUN_010920-T1	CHXZO_009902-T1
OG0009014	GBNUN_010922-T1	CHXZO_009903-T1
OG0009015	GBNUN_010924-T1	CHXZO_009905-T1
OG0009016	GBNUN_010926-T1	CHXZO_009906-T1
OG0009017	GBNUN_010929-T1	CHXZO_009909-T1
OG0009018	GBNUN_010930-T1	CHXZO_009910-T1
OG0009019	GBNUN_010931-T1	CHXZO_009911-T1
OG0009020	GBNUN_010932-T1	CHXZO_009912-T1
OG0009021	GBNUN_010933-T1	CHXZO_009913-T1
OG0009022	GBNUN_010934-T1	CHXZO_009914-T1
OG0009023	GBNUN_010935-T1	CHXZO_009915-T1
OG0009024	GBNUN_010936-T1	CHXZO_009916-T1
OG0009025	GBNUN_010937-T1	CHXZO_009917-T1
OG0009026	GBNUN_010938-T1	CHXZO_009918-T1
OG0009027	GBNUN_010939-T1	CHXZO_009920-T1
OG0009028	GBNUN_010940-T1	CHXZO_009921-T1
OG0009029	GBNUN_010941-T1	CHXZO_009922-T1
OG0009030	GBNUN_010942-T1	CHXZO_009923-T1
OG0009031	GBNUN_010943-T1	CHXZO_009924-T1
OG0009032	GBNUN_010944-T1	CHXZO_009927-T1
OG0009033	GBNUN_010945-T1	CHXZO_009928-T1
OG0009034	GBNUN_010946-T1	CHXZO_009929-T1
OG0009035	GBNUN_010949-T1	CHXZO_007694-T1
OG0009036	GBNUN_010950-T1	CHXZO_007696-T1
OG0009037	GBNUN_010951-T1	CHXZO_007697-T1
OG0009038	GBNUN_010953-T1	CHXZO_007698-T1
OG0009039	GBNUN_010954-T1	CHXZO_007699-T1
OG0009040	GBNUN_010955-T1	CHXZO_007700-T1
OG0009041	GBNUN_010956-T1	CHXZO_007701-T1
OG0009042	GBNUN_010957-T1	CHXZO_007702-T1
OG0009043	GBNUN_010958-T1	CHXZO_007703-T1
OG0009044	GBNUN_010959-T1	CHXZO_007704-T1
OG0009045	GBNUN_010960-T1	CHXZO_007706-T1
OG0009046	GBNUN_010962-T1	CHXZO_007707-T1
OG0009047	GBNUN_010964-T1	CHXZO_007708-T1
OG0009048	GBNUN_010965-T1	CHXZO_007709-T1
OG0009049	GBNUN_010968-T1	CHXZO_007711-T1
OG0009050	GBNUN_010969-T1	CHXZO_007712-T1
OG0009051	GBNUN_010970-T1	CHXZO_007713-T1
OG0009052	GBNUN_010971-T1	CHXZO_007714-T1
OG0009053	GBNUN_010972-T1	CHXZO_007715-T1
OG0009054	GBNUN_010973-T1	CHXZO_007716-T1
OG0009055	GBNUN_010974-T1	CHXZO_007717-T1
OG0009056	GBNUN_010975-T1	CHXZO_007718-T1
OG0009057	GBNUN_010976-T1	CHXZO_007719-T1
OG0009058	GBNUN_010977-T1	CHXZO_007720-T1
OG0009059	GBNUN_010979-T1	CHXZO_007722-T1
OG0009060	GBNUN_010981-T1	CHXZO_007724-T1
OG0009061	GBNUN_010982-T1	CHXZO_007725-T1
OG0009062	GBNUN_010983-T1	CHXZO_007726-T1
OG0009063	GBNUN_010986-T1	CHXZO_007728-T1
OG0009064	GBNUN_010987-T1	CHXZO_007729-T1
OG0009065	GBNUN_010988-T1	CHXZO_007730-T1
OG0009066	GBNUN_010990-T1	CHXZO_007732-T1
OG0009067	GBNUN_010992-T1	CHXZO_007734-T1
OG0009068	GBNUN_010993-T1	CHXZO_007735-T1
OG0009069	GBNUN_010995-T1	CHXZO_007737-T1
OG0009070	GBNUN_010996-T1	CHXZO_007738-T1
OG0009071	GBNUN_010997-T1	CHXZO_007739-T1
OG0009072	GBNUN_010998-T1	CHXZO_007740-T1
OG0009073	GBNUN_010999-T1	CHXZO_009972-T1
OG0009074	GBNUN_011000-T1	CHXZO_009973-T1
OG0009075	GBNUN_011002-T1	CHXZO_009974-T1
OG0009076	GBNUN_011003-T1	CHXZO_009975-T1
OG0009077	GBNUN_011006-T1	CHXZO_009978-T1
OG0009078	GBNUN_011008-T1	CHXZO_009980-T1
OG0009079	GBNUN_011010-T1	CHXZO_009981-T1
OG0009080	GBNUN_011011-T1	CHXZO_009982-T1
OG0009081	GBNUN_011012-T1	CHXZO_009983-T1
OG0009082	GBNUN_011013-T1	CHXZO_009984-T1
OG0009083	GBNUN_011014-T1	CHXZO_009985-T1
OG0009084	GBNUN_011015-T1	CHXZO_009986-T1
OG0009085	GBNUN_011016-T1	CHXZO_009987-T1
OG0009086	GBNUN_011017-T1	CHXZO_009988-T1
OG0009087	GBNUN_011018-T1	CHXZO_009989-T1
OG0009088	GBNUN_011019-T1	CHXZO_009990-T1
OG0009089	GBNUN_011022-T1	CHXZO_009993-T1
OG0009090	GBNUN_011023-T1	CHXZO_009994-T1
OG0009091	GBNUN_011024-T1	CHXZO_009995-T1
OG0009092	GBNUN_011025-T1	CHXZO_009996-T1
OG0009093	GBNUN_011026-T1	CHXZO_009997-T1
OG0009094	GBNUN_011029-T1	CHXZO_010000-T1
OG0009095	GBNUN_011030-T1	CHXZO_010001-T1
OG0009096	GBNUN_011031-T1	CHXZO_010002-T1
OG0009097	GBNUN_011033-T1	CHXZO_010005-T1
OG0009098	GBNUN_011034-T1	CHXZO_010006-T1
OG0009099	GBNUN_011035-T1	CHXZO_010007-T1
OG0009100	GBNUN_011036-T1	CHXZO_010008-T1
OG0009101	GBNUN_011040-T1	CHXZO_000284-T1
OG0009102	GBNUN_011042-T1	CHXZO_012215-T1
OG0009103	GBNUN_011045-T1	CHXZO_011926-T1
OG0009104	GBNUN_011046-T1	CHXZO_011935-T1
OG0009105	GBNUN_011047-T1	CHXZO_012099-T1
OG0009106	GBNUN_011048-T1	CHXZO_011718-T1
OG0009107	GBNUN_011049-T1	CHXZO_011717-T1
OG0009108	GBNUN_011051-T1	CHXZO_010050-T1
OG0009109	GBNUN_011052-T1	CHXZO_010051-T1
OG0009110	GBNUN_011054-T1	CHXZO_010053-T1
OG0009111	GBNUN_011055-T1	CHXZO_010054-T1
OG0009112	GBNUN_011057-T1	CHXZO_010055-T1
OG0009113	GBNUN_011058-T1	CHXZO_010056-T1
OG0009114	GBNUN_011059-T1	CHXZO_010057-T1
OG0009115	GBNUN_011060-T1	CHXZO_010059-T1
OG0009116	GBNUN_011062-T1	CHXZO_010061-T1
OG0009117	GBNUN_011063-T1	CHXZO_010062-T1
OG0009118	GBNUN_011064-T1	CHXZO_010063-T1
OG0009119	GBNUN_011065-T1	CHXZO_010064-T1
OG0009120	GBNUN_011066-T1	CHXZO_010065-T1
OG0009121	GBNUN_011067-T1	CHXZO_010066-T1
OG0009122	GBNUN_011068-T1	CHXZO_010067-T1
OG0009123	GBNUN_011069-T1	CHXZO_010068-T1
OG0009124	GBNUN_011070-T1	CHXZO_010069-T1
OG0009125	GBNUN_011071-T1	CHXZO_010070-T1
OG0009126	GBNUN_011072-T1	CHXZO_010071-T1
OG0009127	GBNUN_011073-T1	CHXZO_010072-T1
OG0009128	GBNUN_011074-T1	CHXZO_010073-T1
OG0009129	GBNUN_011075-T1	CHXZO_010074-T1
OG0009130	GBNUN_011077-T1	CHXZO_010075-T1
OG0009131	GBNUN_011078-T1	CHXZO_010076-T1
OG0009132	GBNUN_011079-T1	CHXZO_010077-T1
OG0009133	GBNUN_011080-T1	CHXZO_010078-T1
OG0009134	GBNUN_011081-T1	CHXZO_010080-T1
OG0009135	GBNUN_011082-T1	CHXZO_010081-T1
OG0009136	GBNUN_011083-T1	CHXZO_010082-T1
OG0009137	GBNUN_011084-T1	CHXZO_010083-T1
OG0009138	GBNUN_011085-T1	CHXZO_010084-T1
OG0009139	GBNUN_011087-T1	CHXZO_010087-T1
OG0009140	GBNUN_011088-T1	CHXZO_012053-T1
OG0009141	GBNUN_011089-T1	CHXZO_012054-T1
OG0009142	GBNUN_011091-T1	CHXZO_011074-T1
OG0009143	GBNUN_011094-T1	CHXZO_000923-T1
OG0009144	GBNUN_011100-T1	CHXZO_011830-T1
OG0009145	GBNUN_011101-T1	CHXZO_011829-T1
OG0009146	GBNUN_011102-T1	CHXZO_011827-T1
OG0009147	GBNUN_011103-T1	CHXZO_011824-T1
OG0009148	GBNUN_011104-T1	CHXZO_011823-T1
OG0009149	GBNUN_011105-T1	CHXZO_011822-T1
OG0009150	GBNUN_011106-T1	CHXZO_011821-T1
OG0009151	GBNUN_011107-T1	CHXZO_011820-T1
OG0009152	GBNUN_011109-T1	CHXZO_011819-T1
OG0009153	GBNUN_011110-T1	CHXZO_011817-T1
OG0009154	GBNUN_011111-T1	CHXZO_011816-T1
OG0009155	GBNUN_011112-T1	CHXZO_011815-T1
OG0009156	GBNUN_011113-T1	CHXZO_011814-T1
OG0009157	GBNUN_011115-T1	CHXZO_011813-T1
OG0009158	GBNUN_011116-T1	CHXZO_011812-T1
OG0009159	GBNUN_011117-T1	CHXZO_011811-T1
OG0009160	GBNUN_011118-T1	CHXZO_011810-T1
OG0009161	GBNUN_011119-T1	CHXZO_011809-T1
OG0009162	GBNUN_011120-T1	CHXZO_011808-T1
OG0009163	GBNUN_011121-T1	CHXZO_011018-T1
OG0009164	GBNUN_011122-T1	CHXZO_010101-T1
OG0009165	GBNUN_011123-T1	CHXZO_010100-T1
OG0009166	GBNUN_011126-T1	CHXZO_011679-T1
OG0009167	GBNUN_011127-T1	CHXZO_011678-T1
OG0009168	GBNUN_011129-T1	CHXZO_001267-T1
OG0009169	GBNUN_011130-T1	CHXZO_011311-T1
OG0009170	GBNUN_011133-T1	CHXZO_010325-T1
OG0009171	GBNUN_011134-T1	CHXZO_010324-T1
OG0009172	GBNUN_011135-T1	CHXZO_010323-T1
OG0009173	GBNUN_011136-T1	CHXZO_010322-T1
OG0009174	GBNUN_011137-T1	CHXZO_010321-T1
OG0009175	GBNUN_011139-T1	CHXZO_010320-T1
OG0009176	GBNUN_011140-T1	CHXZO_010319-T1
OG0009177	GBNUN_011141-T1	CHXZO_010318-T1
OG0009178	GBNUN_011142-T1	CHXZO_010317-T1
OG0009179	GBNUN_011144-T1	CHXZO_010314-T1
OG0009180	GBNUN_011145-T1	CHXZO_010312-T1
OG0009181	GBNUN_011148-T1	CHXZO_010310-T1
OG0009182	GBNUN_011149-T1	CHXZO_010309-T1
OG0009183	GBNUN_011150-T1	CHXZO_010308-T1
OG0009184	GBNUN_011151-T1	CHXZO_010307-T1
OG0009185	GBNUN_011153-T1	CHXZO_010304-T1
OG0009186	GBNUN_011154-T1	CHXZO_010303-T1
OG0009187	GBNUN_011156-T1	CHXZO_010301-T1
OG0009188	GBNUN_011157-T1	CHXZO_010300-T1
OG0009189	GBNUN_011160-T1	CHXZO_010296-T1
OG0009190	GBNUN_011161-T1	CHXZO_010295-T1
OG0009191	GBNUN_011163-T1	CHXZO_010292-T1
OG0009192	GBNUN_011164-T1	CHXZO_010291-T1
OG0009193	GBNUN_011165-T1	CHXZO_010290-T1
OG0009194	GBNUN_011166-T1	CHXZO_010289-T1
OG0009195	GBNUN_011167-T1	CHXZO_010288-T1
OG0009196	GBNUN_011168-T1	CHXZO_010287-T1
OG0009197	GBNUN_011169-T1	CHXZO_010286-T1
OG0009198	GBNUN_011170-T1	CHXZO_010285-T1
OG0009199	GBNUN_011171-T1	CHXZO_010284-T1
OG0009200	GBNUN_011174-T1	CHXZO_012283-T1
OG0009201	GBNUN_011176-T1	CHXZO_004198-T1
OG0009202	GBNUN_011177-T1	CHXZO_011713-T1
OG0009203	GBNUN_011178-T1	CHXZO_012138-T1
OG0009204	GBNUN_011179-T1	CHXZO_000214-T1
OG0009205	GBNUN_011180-T1	CHXZO_010428-T1
OG0009206	GBNUN_011181-T1	CHXZO_010429-T1
OG0009207	GBNUN_011185-T1	CHXZO_010431-T1
OG0009208	GBNUN_011187-T1	CHXZO_010433-T1
OG0009209	GBNUN_011188-T1	CHXZO_010434-T1
OG0009210	GBNUN_011189-T1	CHXZO_010435-T1
OG0009211	GBNUN_011190-T1	CHXZO_010436-T1
OG0009212	GBNUN_011191-T1	CHXZO_010437-T1
OG0009213	GBNUN_011192-T1	CHXZO_010438-T1
OG0009214	GBNUN_011195-T1	CHXZO_010441-T1
OG0009215	GBNUN_011196-T1	CHXZO_010442-T1
OG0009216	GBNUN_011197-T1	CHXZO_010443-T1
OG0009217	GBNUN_011198-T1	CHXZO_010444-T1
OG0009218	GBNUN_011199-T1	CHXZO_010445-T1
OG0009219	GBNUN_011200-T1	CHXZO_010446-T1
OG0009220	GBNUN_011201-T1	CHXZO_010447-T1
OG0009221	GBNUN_011202-T1	CHXZO_010449-T1
OG0009222	GBNUN_011203-T1	CHXZO_010450-T1
OG0009223	GBNUN_011204-T1	CHXZO_010451-T1
OG0009224	GBNUN_011205-T1	CHXZO_010452-T1
OG0009225	GBNUN_011206-T1	CHXZO_010453-T1
OG0009226	GBNUN_011207-T1	CHXZO_010455-T1
OG0009227	GBNUN_011208-T1	CHXZO_010456-T1
OG0009228	GBNUN_011209-T1	CHXZO_010457-T1
OG0009229	GBNUN_011210-T1	CHXZO_010458-T1
OG0009230	GBNUN_011213-T1	CHXZO_002478-T1
OG0009231	GBNUN_011214-T1	CHXZO_012174-T1
OG0009232	GBNUN_011216-T1	CHXZO_000692-T1
