	Fennellomyces_mexicanussp.nov._RSA_1415_Plus.aa	Fennellomyces_mexicanussp.nov._RSA_1418-.aa
OG0008628	GBNTS_010767-T1	GBNTT_009913-T1
OG0008629	GBNTS_010768-T1	GBNTT_009914-T1
OG0008630	GBNTS_010771-T1	GBNTT_000929-T1
OG0008631	GBNTS_010773-T1	GBNTT_011156-T1
OG0008632	GBNTS_010775-T1	GBNTT_011282-T1
OG0008633	GBNTS_010777-T1	GBNTT_011284-T1
OG0008634	GBNTS_010779-T1	GBNTT_011286-T1
OG0008635	GBNTS_010780-T1	GBNTT_011287-T1
OG0008636	GBNTS_010782-T1	GBNTT_011289-T1
OG0008637	GBNTS_010783-T1	GBNTT_011290-T1
OG0008638	GBNTS_010785-T1	GBNTT_011292-T1
OG0008639	GBNTS_010786-T1	GBNTT_011293-T1
OG0008640	GBNTS_010787-T1	GBNTT_011294-T1
OG0008641	GBNTS_010788-T1	GBNTT_011295-T1
OG0008642	GBNTS_010789-T1	GBNTT_011296-T1
OG0008643	GBNTS_010790-T1	GBNTT_011297-T1
OG0008644	GBNTS_010791-T1	GBNTT_011298-T1
OG0008645	GBNTS_010792-T1	GBNTT_011299-T1
OG0008646	GBNTS_010793-T1	GBNTT_011300-T1
OG0008647	GBNTS_010794-T1	GBNTT_011301-T1
OG0008648	GBNTS_010795-T1	GBNTT_011302-T1
OG0008649	GBNTS_010796-T1	GBNTT_011303-T1
OG0008650	GBNTS_010798-T1	GBNTT_011305-T1
OG0008651	GBNTS_010801-T1	GBNTT_011308-T1
OG0008652	GBNTS_010803-T1	GBNTT_011310-T1
OG0008653	GBNTS_010804-T1	GBNTT_011311-T1
OG0008654	GBNTS_010805-T1	GBNTT_011312-T1
OG0008655	GBNTS_010807-T1	GBNTT_011314-T1
OG0008656	GBNTS_010809-T1	GBNTT_011316-T1
OG0008657	GBNTS_010810-T1	GBNTT_011317-T1
OG0008658	GBNTS_010811-T1	GBNTT_011318-T1
OG0008659	GBNTS_010812-T1	GBNTT_011319-T1
OG0008660	GBNTS_010813-T1	GBNTT_009729-T1
OG0008661	GBNTS_010815-T1	GBNTT_009040-T1
OG0008662	GBNTS_010816-T1	GBNTT_009039-T1
OG0008663	GBNTS_010817-T1	GBNTT_009038-T1
OG0008664	GBNTS_010819-T1	GBNTT_010579-T1
OG0008665	GBNTS_010820-T1	GBNTT_010580-T1
OG0008666	GBNTS_010821-T1	GBNTT_009741-T1
OG0008667	GBNTS_010822-T1	GBNTT_011398-T1
OG0008668	GBNTS_010824-T1	GBNTT_010401-T1
OG0008669	GBNTS_010825-T1	GBNTT_010402-T1
OG0008670	GBNTS_010826-T1	GBNTT_010403-T1
OG0008671	GBNTS_010828-T1	GBNTT_009723-T1
OG0008672	GBNTS_010829-T1	GBNTT_009724-T1
OG0008673	GBNTS_010831-T1	GBNTT_012615-T1
OG0008674	GBNTS_010832-T1	GBNTT_012614-T1
OG0008675	GBNTS_010833-T1	GBNTT_000316-T1
OG0008676	GBNTS_010834-T1	GBNTT_000318-T1
OG0008677	GBNTS_010836-T1	GBNTT_012175-T1
OG0008678	GBNTS_010839-T1	GBNTT_010526-T1
OG0008679	GBNTS_010844-T1	GBNTT_004578-T1
OG0008680	GBNTS_010845-T1	GBNTT_004579-T1
OG0008681	GBNTS_010846-T1	GBNTT_004580-T1
OG0008682	GBNTS_010847-T1	GBNTT_004581-T1
OG0008683	GBNTS_010848-T1	GBNTT_004582-T1
OG0008684	GBNTS_010849-T1	GBNTT_004583-T1
OG0008685	GBNTS_010851-T1	GBNTT_004585-T1
OG0008686	GBNTS_010852-T1	GBNTT_004586-T1
OG0008687	GBNTS_010853-T1	GBNTT_004587-T1
OG0008688	GBNTS_010854-T1	GBNTT_004588-T1
OG0008689	GBNTS_010855-T1	GBNTT_004590-T1
OG0008690	GBNTS_010856-T1	GBNTT_002135-T1
OG0008691	GBNTS_010858-T1	GBNTT_002133-T1
OG0008692	GBNTS_010859-T1	GBNTT_002132-T1
OG0008693	GBNTS_010860-T1	GBNTT_002131-T1
OG0008694	GBNTS_010861-T1	GBNTT_002130-T1
OG0008695	GBNTS_010865-T1	GBNTT_002127-T1
OG0008696	GBNTS_010866-T1	GBNTT_002126-T1
OG0008697	GBNTS_010867-T1	GBNTT_002125-T1
OG0008698	GBNTS_010868-T1	GBNTT_002124-T1
OG0008699	GBNTS_010869-T1	GBNTT_002123-T1
OG0008700	GBNTS_010870-T1	GBNTT_002122-T1
OG0008701	GBNTS_010872-T1	GBNTT_002121-T1
OG0008702	GBNTS_010873-T1	GBNTT_002120-T1
OG0008703	GBNTS_010874-T1	GBNTT_002119-T1
OG0008704	GBNTS_010875-T1	GBNTT_002118-T1
OG0008705	GBNTS_010881-T1	GBNTT_010053-T1
OG0008706	GBNTS_010882-T1	GBNTT_010054-T1
OG0008707	GBNTS_010884-T1	GBNTT_000910-T1
OG0008708	GBNTS_010886-T1	GBNTT_000432-T1
OG0008709	GBNTS_010893-T1	GBNTT_004572-T1
OG0008710	GBNTS_010894-T1	GBNTT_004573-T1
OG0008711	GBNTS_010895-T1	GBNTT_004574-T1
OG0008712	GBNTS_010898-T1	GBNTT_010656-T1
OG0008713	GBNTS_010900-T1	GBNTT_010657-T1
OG0008714	GBNTS_010901-T1	GBNTT_000351-T1
OG0008715	GBNTS_010905-T1	GBNTT_007421-T1
OG0008716	GBNTS_010906-T1	GBNTT_007420-T1
OG0008717	GBNTS_010907-T1	GBNTT_002673-T1
OG0008718	GBNTS_010909-T1	GBNTT_002674-T1
OG0008719	GBNTS_010910-T1	GBNTT_002675-T1
OG0008720	GBNTS_010913-T1	GBNTT_002677-T1
OG0008721	GBNTS_010914-T1	GBNTT_002679-T1
OG0008722	GBNTS_010915-T1	GBNTT_002681-T1
OG0008723	GBNTS_010916-T1	GBNTT_002682-T1
OG0008724	GBNTS_010917-T1	GBNTT_002683-T1
OG0008725	GBNTS_010918-T1	GBNTT_002684-T1
OG0008726	GBNTS_010920-T1	GBNTT_002686-T1
OG0008727	GBNTS_010922-T1	GBNTT_002688-T1
OG0008728	GBNTS_010923-T1	GBNTT_002689-T1
OG0008729	GBNTS_010924-T1	GBNTT_002690-T1
OG0008730	GBNTS_010925-T1	GBNTT_002691-T1
OG0008731	GBNTS_010926-T1	GBNTT_002692-T1
OG0008732	GBNTS_010927-T1	GBNTT_002693-T1
OG0008733	GBNTS_010928-T1	GBNTT_002694-T1
OG0008734	GBNTS_010930-T1	GBNTT_005765-T1
OG0008735	GBNTS_010931-T1	GBNTT_005766-T1
OG0008736	GBNTS_010932-T1	GBNTT_005767-T1
OG0008737	GBNTS_010934-T1	GBNTT_005768-T1
OG0008738	GBNTS_010935-T1	GBNTT_005769-T1
OG0008739	GBNTS_010936-T1	GBNTT_005770-T1
OG0008740	GBNTS_010937-T1	GBNTT_005771-T1
OG0008741	GBNTS_010939-T1	GBNTT_005773-T1
OG0008742	GBNTS_010941-T1	GBNTT_005775-T1
OG0008743	GBNTS_010942-T1	GBNTT_010352-T1
OG0008744	GBNTS_010943-T1	GBNTT_005781-T1
OG0008745	GBNTS_010944-T1	GBNTT_005780-T1
OG0008746	GBNTS_010945-T1	GBNTT_009149-T1
OG0008747	GBNTS_010947-T1	GBNTT_009150-T1
OG0008748	GBNTS_010948-T1	GBNTT_009151-T1
OG0008749	GBNTS_010949-T1	GBNTT_009152-T1
OG0008750	GBNTS_010952-T1	GBNTT_012042-T1
OG0008751	GBNTS_010953-T1	GBNTT_006317-T1
OG0008752	GBNTS_010954-T1	GBNTT_006318-T1
OG0008753	GBNTS_010957-T1	GBNTT_011894-T1
OG0008754	GBNTS_010958-T1	GBNTT_011893-T1
OG0008755	GBNTS_010964-T1	GBNTT_011949-T1
OG0008756	GBNTS_010967-T1	GBNTT_011856-T1
OG0008757	GBNTS_010968-T1	GBNTT_011857-T1
OG0008758	GBNTS_010973-T1	GBNTT_011867-T1
OG0008759	GBNTS_010975-T1	GBNTT_011869-T1
OG0008760	GBNTS_010976-T1	GBNTT_011871-T1
OG0008761	GBNTS_010977-T1	GBNTT_011872-T1
OG0008762	GBNTS_010978-T1	GBNTT_011873-T1
OG0008763	GBNTS_010979-T1	GBNTT_011874-T1
OG0008764	GBNTS_010980-T1	GBNTT_011875-T1
OG0008765	GBNTS_010981-T1	GBNTT_011876-T1
OG0008766	GBNTS_010982-T1	GBNTT_011877-T1
OG0008767	GBNTS_010986-T1	GBNTT_011880-T1
OG0008768	GBNTS_010988-T1	GBNTT_011883-T1
OG0008769	GBNTS_010989-T1	GBNTT_011884-T1
OG0008770	GBNTS_010990-T1	GBNTT_011885-T1
OG0008771	GBNTS_010991-T1	GBNTT_011886-T1
OG0008772	GBNTS_010992-T1	GBNTT_011887-T1
OG0008773	GBNTS_010993-T1	GBNTT_011888-T1
OG0008774	GBNTS_010994-T1	GBNTT_011889-T1
OG0008775	GBNTS_010995-T1	GBNTT_011890-T1
OG0008776	GBNTS_010996-T1	GBNTT_011891-T1
OG0008777	GBNTS_010997-T1	GBNTT_011892-T1
OG0008778	GBNTS_010999-T1	GBNTT_004078-T1
OG0008779	GBNTS_011001-T1	GBNTT_012237-T1
OG0008780	GBNTS_011002-T1	GBNTT_012238-T1
OG0008781	GBNTS_011003-T1	GBNTT_012239-T1
OG0008782	GBNTS_011013-T1	GBNTT_010710-T1
OG0008783	GBNTS_011017-T1	GBNTT_010763-T1
OG0008784	GBNTS_011018-T1	GBNTT_010764-T1
OG0008785	GBNTS_011019-T1	GBNTT_010765-T1
OG0008786	GBNTS_011020-T1	GBNTT_010766-T1
OG0008787	GBNTS_011022-T1	GBNTT_010776-T1
OG0008788	GBNTS_011024-T1	GBNTT_009784-T1
OG0008789	GBNTS_011025-T1	GBNTT_009785-T1
OG0008790	GBNTS_011026-T1	GBNTT_009786-T1
OG0008791	GBNTS_011027-T1	GBNTT_011456-T1
OG0008792	GBNTS_011028-T1	GBNTT_011457-T1
OG0008793	GBNTS_011029-T1	GBNTT_011458-T1
OG0008794	GBNTS_011030-T1	GBNTT_011459-T1
OG0008795	GBNTS_011031-T1	GBNTT_011460-T1
OG0008796	GBNTS_011034-T1	GBNTT_005779-T1
OG0008797	GBNTS_011035-T1	GBNTT_005778-T1
OG0008798	GBNTS_011036-T1	GBNTT_005777-T1
OG0008799	GBNTS_011037-T1	GBNTT_011510-T1
OG0008800	GBNTS_011042-T1	GBNTT_011514-T1
OG0008801	GBNTS_011043-T1	GBNTT_011515-T1
OG0008802	GBNTS_011044-T1	GBNTT_011516-T1
OG0008803	GBNTS_011045-T1	GBNTT_011517-T1
OG0008804	GBNTS_011046-T1	GBNTT_011518-T1
OG0008805	GBNTS_011047-T1	GBNTT_011519-T1
OG0008806	GBNTS_011049-T1	GBNTT_011521-T1
OG0008807	GBNTS_011050-T1	GBNTT_011522-T1
OG0008808	GBNTS_011051-T1	GBNTT_011523-T1
OG0008809	GBNTS_011052-T1	GBNTT_011524-T1
OG0008810	GBNTS_011053-T1	GBNTT_011525-T1
OG0008811	GBNTS_011055-T1	GBNTT_011526-T1
OG0008812	GBNTS_011056-T1	GBNTT_011527-T1
OG0008813	GBNTS_011057-T1	GBNTT_011528-T1
OG0008814	GBNTS_011058-T1	GBNTT_011529-T1
OG0008815	GBNTS_011060-T1	GBNTT_011531-T1
OG0008816	GBNTS_011063-T1	GBNTT_011533-T1
OG0008817	GBNTS_011064-T1	GBNTT_011534-T1
OG0008818	GBNTS_011065-T1	GBNTT_011535-T1
OG0008819	GBNTS_011066-T1	GBNTT_011536-T1
OG0008820	GBNTS_011067-T1	GBNTT_011537-T1
OG0008821	GBNTS_011068-T1	GBNTT_011538-T1
OG0008822	GBNTS_011069-T1	GBNTT_011539-T1
OG0008823	GBNTS_011070-T1	GBNTT_011540-T1
OG0008824	GBNTS_011073-T1	GBNTT_011542-T1
OG0008825	GBNTS_011074-T1	GBNTT_011543-T1
OG0008826	GBNTS_011079-T1	GBNTT_002729-T1
OG0008827	GBNTS_011082-T1	GBNTT_009982-T1
OG0008828	GBNTS_011086-T1	GBNTT_000836-T1
OG0008829	GBNTS_011088-T1	GBNTT_011391-T1
OG0008830	GBNTS_011089-T1	GBNTT_009742-T1
OG0008831	GBNTS_011090-T1	GBNTT_001939-T1
OG0008832	GBNTS_011091-T1	GBNTT_001938-T1
OG0008833	GBNTS_011092-T1	GBNTT_001937-T1
OG0008834	GBNTS_011095-T1	GBNTT_001619-T1
OG0008835	GBNTS_011096-T1	GBNTT_001620-T1
OG0008836	GBNTS_011098-T1	GBNTT_000686-T1
OG0008837	GBNTS_011100-T1	GBNTT_010823-T1
OG0008838	GBNTS_011103-T1	GBNTT_009037-T1
OG0008839	GBNTS_011104-T1	GBNTT_001593-T1
OG0008840	GBNTS_011106-T1	GBNTT_001596-T1
OG0008841	GBNTS_011107-T1	GBNTT_001597-T1
OG0008842	GBNTS_011108-T1	GBNTT_001598-T1
OG0008843	GBNTS_011109-T1	GBNTT_001599-T1
OG0008844	GBNTS_011110-T1	GBNTT_001600-T1
OG0008845	GBNTS_011111-T1	GBNTT_001601-T1
OG0008846	GBNTS_011112-T1	GBNTT_001602-T1
OG0008847	GBNTS_011113-T1	GBNTT_001603-T1
OG0008848	GBNTS_011114-T1	GBNTT_001604-T1
OG0008849	GBNTS_011115-T1	GBNTT_001605-T1
OG0008850	GBNTS_011117-T1	GBNTT_001606-T1
OG0008851	GBNTS_011120-T1	GBNTT_001607-T1
OG0008852	GBNTS_011121-T1	GBNTT_001608-T1
OG0008853	GBNTS_011122-T1	GBNTT_001609-T1
OG0008854	GBNTS_011123-T1	GBNTT_001610-T1
OG0008855	GBNTS_011125-T1	GBNTT_001612-T1
OG0008856	GBNTS_011126-T1	GBNTT_001613-T1
OG0008857	GBNTS_011127-T1	GBNTT_001614-T1
OG0008858	GBNTS_011128-T1	GBNTT_006418-T1
OG0008859	GBNTS_011129-T1	GBNTT_006419-T1
OG0008860	GBNTS_011130-T1	GBNTT_006420-T1
OG0008861	GBNTS_011131-T1	GBNTT_006421-T1
OG0008862	GBNTS_011133-T1	GBNTT_006423-T1
OG0008863	GBNTS_011134-T1	GBNTT_006424-T1
OG0008864	GBNTS_011135-T1	GBNTT_006425-T1
OG0008865	GBNTS_011136-T1	GBNTT_006426-T1
OG0008866	GBNTS_011137-T1	GBNTT_006427-T1
OG0008867	GBNTS_011139-T1	GBNTT_006429-T1
OG0008868	GBNTS_011140-T1	GBNTT_006430-T1
OG0008869	GBNTS_011141-T1	GBNTT_006431-T1
OG0008870	GBNTS_011142-T1	GBNTT_006432-T1
OG0008871	GBNTS_011143-T1	GBNTT_006433-T1
OG0008872	GBNTS_011146-T1	GBNTT_010789-T1
OG0008873	GBNTS_011147-T1	GBNTT_010788-T1
OG0008874	GBNTS_011149-T1	GBNTT_008727-T1
OG0008875	GBNTS_011150-T1	GBNTT_008726-T1
OG0008876	GBNTS_011151-T1	GBNTT_008725-T1
OG0008877	GBNTS_011152-T1	GBNTT_001585-T1
OG0008878	GBNTS_011153-T1	GBNTT_003388-T1
OG0008879	GBNTS_011154-T1	GBNTT_010062-T1
OG0008880	GBNTS_011155-T1	GBNTT_010061-T1
OG0008881	GBNTS_011156-T1	GBNTT_010060-T1
OG0008882	GBNTS_011159-T1	GBNTT_001997-T1
OG0008883	GBNTS_011161-T1	GBNTT_011780-T1
OG0008884	GBNTS_011162-T1	GBNTT_002345-T1
OG0008885	GBNTS_011163-T1	GBNTT_010956-T1
OG0008886	GBNTS_011165-T1	GBNTT_010520-T1
OG0008887	GBNTS_011168-T1	GBNTT_006028-T1
OG0008888	GBNTS_011169-T1	GBNTT_006029-T1
OG0008889	GBNTS_011170-T1	GBNTT_006030-T1
OG0008890	GBNTS_011174-T1	GBNTT_006033-T1
OG0008891	GBNTS_011178-T1	GBNTT_006037-T1
OG0008892	GBNTS_011179-T1	GBNTT_006038-T1
OG0008893	GBNTS_011180-T1	GBNTT_006039-T1
OG0008894	GBNTS_011181-T1	GBNTT_006040-T1
OG0008895	GBNTS_011182-T1	GBNTT_006041-T1
OG0008896	GBNTS_011185-T1	GBNTT_010035-T1
OG0008897	GBNTS_011186-T1	GBNTT_010034-T1
OG0008898	GBNTS_011187-T1	GBNTT_010033-T1
OG0008899	GBNTS_011189-T1	GBNTT_010032-T1
OG0008900	GBNTS_011190-T1	GBNTT_010031-T1
OG0008901	GBNTS_011191-T1	GBNTT_010030-T1
OG0008902	GBNTS_011193-T1	GBNTT_010028-T1
OG0008903	GBNTS_011195-T1	GBNTT_010027-T1
OG0008904	GBNTS_011197-T1	GBNTT_010025-T1
OG0008905	GBNTS_011198-T1	GBNTT_010024-T1
OG0008906	GBNTS_011199-T1	GBNTT_010023-T1
OG0008907	GBNTS_011200-T1	GBNTT_010022-T1
OG0008908	GBNTS_011203-T1	GBNTT_010019-T1
OG0008909	GBNTS_011204-T1	GBNTT_010018-T1
OG0008910	GBNTS_011205-T1	GBNTT_010017-T1
OG0008911	GBNTS_011206-T1	GBNTT_010016-T1
OG0008912	GBNTS_011208-T1	GBNTT_010014-T1
OG0008913	GBNTS_011209-T1	GBNTT_010013-T1
OG0008914	GBNTS_011210-T1	GBNTT_010011-T1
OG0008915	GBNTS_011211-T1	GBNTT_010010-T1
OG0008916	GBNTS_011212-T1	GBNTT_010009-T1
OG0008917	GBNTS_011213-T1	GBNTT_010008-T1
OG0008918	GBNTS_011214-T1	GBNTT_010007-T1
OG0008919	GBNTS_011215-T1	GBNTT_010006-T1
OG0008920	GBNTS_011216-T1	GBNTT_010005-T1
OG0008921	GBNTS_011217-T1	GBNTT_010004-T1
OG0008922	GBNTS_011219-T1	GBNTT_010003-T1
OG0008923	GBNTS_011220-T1	GBNTT_010002-T1
OG0008924	GBNTS_011221-T1	GBNTT_010001-T1
OG0008925	GBNTS_011222-T1	GBNTT_011991-T1
OG0008926	GBNTS_011223-T1	GBNTT_011992-T1
OG0008927	GBNTS_011224-T1	GBNTT_011993-T1
OG0008928	GBNTS_011225-T1	GBNTT_009799-T1
OG0008929	GBNTS_011226-T1	GBNTT_009798-T1
OG0008930	GBNTS_011227-T1	GBNTT_009797-T1
OG0008931	GBNTS_011228-T1	GBNTT_009795-T1
OG0008932	GBNTS_011229-T1	GBNTT_009794-T1
OG0008933	GBNTS_011230-T1	GBNTT_009793-T1
OG0008934	GBNTS_011231-T1	GBNTT_008860-T1
OG0008935	GBNTS_011233-T1	GBNTT_008862-T1
OG0008936	GBNTS_011234-T1	GBNTT_008863-T1
OG0008937	GBNTS_011235-T1	GBNTT_008864-T1
OG0008938	GBNTS_011236-T1	GBNTT_008865-T1
OG0008939	GBNTS_011238-T1	GBNTT_008867-T1
OG0008940	GBNTS_011240-T1	GBNTT_004349-T1
OG0008941	GBNTS_011241-T1	GBNTT_004350-T1
OG0008942	GBNTS_011243-T1	GBNTT_004352-T1
OG0008943	GBNTS_011244-T1	GBNTT_004353-T1
OG0008944	GBNTS_011246-T1	GBNTT_004355-T1
OG0008945	GBNTS_011247-T1	GBNTT_004356-T1
OG0008946	GBNTS_011249-T1	GBNTT_004358-T1
OG0008947	GBNTS_011250-T1	GBNTT_004359-T1
OG0008948	GBNTS_011251-T1	GBNTT_004360-T1
OG0008949	GBNTS_011252-T1	GBNTT_004362-T1
OG0008950	GBNTS_011253-T1	GBNTT_004363-T1
OG0008951	GBNTS_011254-T1	GBNTT_004364-T1
OG0008952	GBNTS_011255-T1	GBNTT_004365-T1
OG0008953	GBNTS_011259-T1	GBNTT_004340-T1
OG0008954	GBNTS_011260-T1	GBNTT_004339-T1
OG0008955	GBNTS_011263-T1	GBNTT_004337-T1
OG0008956	GBNTS_011264-T1	GBNTT_004336-T1
OG0008957	GBNTS_011265-T1	GBNTT_004335-T1
OG0008958	GBNTS_011266-T1	GBNTT_004334-T1
OG0008959	GBNTS_011267-T1	GBNTT_004332-T1
OG0008960	GBNTS_011268-T1	GBNTT_004331-T1
OG0008961	GBNTS_011269-T1	GBNTT_004330-T1
OG0008962	GBNTS_011270-T1	GBNTT_004329-T1
OG0008963	GBNTS_011271-T1	GBNTT_004328-T1
OG0008964	GBNTS_011272-T1	GBNTT_004327-T1
OG0008965	GBNTS_011274-T1	GBNTT_004325-T1
OG0008966	GBNTS_011275-T1	GBNTT_004324-T1
OG0008967	GBNTS_011276-T1	GBNTT_004323-T1
OG0008968	GBNTS_011277-T1	GBNTT_004322-T1
OG0008969	GBNTS_011278-T1	GBNTT_004321-T1
OG0008970	GBNTS_011279-T1	GBNTT_010709-T1
OG0008971	GBNTS_011280-T1	GBNTT_011841-T1
OG0008972	GBNTS_011284-T1	GBNTT_010220-T1
OG0008973	GBNTS_011285-T1	GBNTT_010219-T1
OG0008974	GBNTS_011286-T1	GBNTT_010902-T1
OG0008975	GBNTS_011287-T1	GBNTT_010903-T1
OG0008976	GBNTS_011290-T1	GBNTT_012524-T1
OG0008977	GBNTS_011291-T1	GBNTT_000501-T1
OG0008978	GBNTS_011292-T1	GBNTT_010836-T1
OG0008979	GBNTS_011293-T1	GBNTT_010835-T1
OG0008980	GBNTS_011294-T1	GBNTT_010834-T1
OG0008981	GBNTS_011295-T1	GBNTT_010833-T1
OG0008982	GBNTS_011297-T1	GBNTT_010952-T1
OG0008983	GBNTS_011300-T1	GBNTT_001769-T1
OG0008984	GBNTS_011302-T1	GBNTT_001767-T1
OG0008985	GBNTS_011304-T1	GBNTT_009685-T1
OG0008986	GBNTS_011305-T1	GBNTT_009684-T1
OG0008987	GBNTS_011307-T1	GBNTT_009682-T1
OG0008988	GBNTS_011309-T1	GBNTT_009680-T1
OG0008989	GBNTS_011311-T1	GBNTT_009678-T1
OG0008990	GBNTS_011312-T1	GBNTT_009677-T1
OG0008991	GBNTS_011313-T1	GBNTT_009676-T1
OG0008992	GBNTS_011314-T1	GBNTT_009675-T1
OG0008993	GBNTS_011316-T1	GBNTT_009674-T1
OG0008994	GBNTS_011317-T1	GBNTT_009672-T1
OG0008995	GBNTS_011318-T1	GBNTT_009671-T1
OG0008996	GBNTS_011320-T1	GBNTT_009669-T1
OG0008997	GBNTS_011321-T1	GBNTT_009668-T1
OG0008998	GBNTS_011322-T1	GBNTT_009667-T1
OG0008999	GBNTS_011323-T1	GBNTT_009666-T1
OG0009000	GBNTS_011326-T1	GBNTT_009663-T1
OG0009001	GBNTS_011327-T1	GBNTT_009662-T1
OG0009002	GBNTS_011328-T1	GBNTT_009661-T1
OG0009003	GBNTS_011329-T1	GBNTT_009660-T1
OG0009004	GBNTS_011330-T1	GBNTT_009659-T1
OG0009005	GBNTS_011331-T1	GBNTT_009658-T1
OG0009006	GBNTS_011333-T1	GBNTT_009656-T1
OG0009007	GBNTS_011334-T1	GBNTT_009655-T1
OG0009008	GBNTS_011335-T1	GBNTT_009654-T1
OG0009009	GBNTS_011338-T1	GBNTT_009651-T1
OG0009010	GBNTS_011339-T1	GBNTT_009650-T1
OG0009011	GBNTS_011340-T1	GBNTT_009649-T1
OG0009012	GBNTS_011341-T1	GBNTT_009648-T1
OG0009013	GBNTS_011342-T1	GBNTT_009647-T1
OG0009014	GBNTS_011343-T1	GBNTT_009646-T1
OG0009015	GBNTS_011348-T1	GBNTT_010721-T1
OG0009016	GBNTS_011352-T1	GBNTT_011155-T1
OG0009017	GBNTS_011354-T1	GBNTT_011153-T1
OG0009018	GBNTS_011360-T1	GBNTT_012001-T1
OG0009019	GBNTS_011361-T1	GBNTT_002200-T1
OG0009020	GBNTS_011365-T1	GBNTT_001540-T1
OG0009021	GBNTS_011366-T1	GBNTT_000430-T1
OG0009022	GBNTS_011367-T1	GBNTT_000431-T1
OG0009023	GBNTS_011368-T1	GBNTT_010732-T1
OG0009024	GBNTS_011369-T1	GBNTT_010733-T1
OG0009025	GBNTS_011370-T1	GBNTT_010734-T1
OG0009026	GBNTS_011371-T1	GBNTT_004198-T1
OG0009027	GBNTS_011372-T1	GBNTT_010736-T1
OG0009028	GBNTS_011374-T1	GBNTT_010738-T1
OG0009029	GBNTS_011377-T1	GBNTT_010739-T1
OG0009030	GBNTS_011381-T1	GBNTT_010742-T1
OG0009031	GBNTS_011382-T1	GBNTT_010743-T1
OG0009032	GBNTS_011383-T1	GBNTT_010744-T1
OG0009033	GBNTS_011386-T1	GBNTT_010747-T1
OG0009034	GBNTS_011387-T1	GBNTT_010748-T1
OG0009035	GBNTS_011389-T1	GBNTT_010749-T1
OG0009036	GBNTS_011390-T1	GBNTT_010750-T1
OG0009037	GBNTS_011392-T1	GBNTT_010751-T1
OG0009038	GBNTS_011393-T1	GBNTT_010752-T1
OG0009039	GBNTS_011394-T1	GBNTT_010753-T1
OG0009040	GBNTS_011395-T1	GBNTT_010754-T1
OG0009041	GBNTS_011398-T1	GBNTT_010756-T1
OG0009042	GBNTS_011400-T1	GBNTT_011094-T1
OG0009043	GBNTS_011402-T1	GBNTT_000456-T1
OG0009044	GBNTS_011403-T1	GBNTT_000455-T1
OG0009045	GBNTS_011404-T1	GBNTT_000454-T1
OG0009046	GBNTS_011406-T1	GBNTT_010786-T1
OG0009047	GBNTS_011407-T1	GBNTT_001927-T1
OG0009048	GBNTS_011410-T1	GBNTT_010414-T1
OG0009049	GBNTS_011413-T1	GBNTT_011785-T1
OG0009050	GBNTS_011418-T1	GBNTT_006132-T1
OG0009051	GBNTS_011420-T1	GBNTT_009788-T1
OG0009052	GBNTS_011421-T1	GBNTT_009789-T1
OG0009053	GBNTS_011422-T1	GBNTT_009790-T1
OG0009054	GBNTS_011423-T1	GBNTT_009791-T1
OG0009055	GBNTS_011425-T1	GBNTT_006366-T1
OG0009056	GBNTS_011426-T1	GBNTT_006365-T1
OG0009057	GBNTS_011427-T1	GBNTT_006364-T1
OG0009058	GBNTS_011428-T1	GBNTT_006363-T1
OG0009059	GBNTS_011429-T1	GBNTT_006362-T1
OG0009060	GBNTS_011431-T1	GBNTT_006359-T1
OG0009061	GBNTS_011432-T1	GBNTT_006358-T1
OG0009062	GBNTS_011434-T1	GBNTT_006356-T1
OG0009063	GBNTS_011435-T1	GBNTT_006355-T1
OG0009064	GBNTS_011438-T1	GBNTT_006352-T1
OG0009065	GBNTS_011439-T1	GBNTT_006351-T1
OG0009066	GBNTS_011440-T1	GBNTT_006350-T1
OG0009067	GBNTS_011441-T1	GBNTT_006349-T1
OG0009068	GBNTS_011442-T1	GBNTT_006348-T1
OG0009069	GBNTS_011443-T1	GBNTT_006347-T1
OG0009070	GBNTS_011445-T1	GBNTT_006345-T1
OG0009071	GBNTS_011446-T1	GBNTT_006344-T1
OG0009072	GBNTS_011447-T1	GBNTT_006343-T1
OG0009073	GBNTS_011448-T1	GBNTT_006342-T1
OG0009074	GBNTS_011449-T1	GBNTT_006341-T1
OG0009075	GBNTS_011450-T1	GBNTT_006340-T1
OG0009076	GBNTS_011451-T1	GBNTT_006339-T1
OG0009077	GBNTS_011454-T1	GBNTT_006336-T1
OG0009078	GBNTS_011455-T1	GBNTT_006334-T1
OG0009079	GBNTS_011456-T1	GBNTT_006333-T1
OG0009080	GBNTS_011457-T1	GBNTT_006332-T1
OG0009081	GBNTS_011458-T1	GBNTT_006331-T1
OG0009082	GBNTS_011459-T1	GBNTT_006330-T1
OG0009083	GBNTS_011461-T1	GBNTT_011277-T1
OG0009084	GBNTS_011462-T1	GBNTT_009912-T1
OG0009085	GBNTS_011463-T1	GBNTT_009911-T1
OG0009086	GBNTS_011467-T1	GBNTT_011619-T1
OG0009087	GBNTS_011468-T1	GBNTT_011618-T1
OG0009088	GBNTS_011470-T1	GBNTT_004739-T1
OG0009089	GBNTS_011472-T1	GBNTT_003631-T1
OG0009090	GBNTS_011474-T1	GBNTT_011223-T1
OG0009091	GBNTS_011476-T1	GBNTT_011221-T1
