	Pilaira_anomala_RSA_1997_Plus.aa	Pilaira_anomala_RSA_1998-.aa
OG0011177		GBNWT_008793-T1
OG0011178		GBNWT_008794-T1
OG0011179		GBNWT_008804-T1
OG0011180		GBNWT_008807-T1
OG0011181		GBNWT_008814-T1
OG0011182		GBNWT_008815-T1
OG0011183		GBNWT_008817-T1
OG0011184		GBNWT_008819-T1
OG0011185		GBNWT_008820-T1
OG0011186		GBNWT_008837-T1
OG0011187		GBNWT_008852-T1
OG0011188		GBNWT_008855-T1
OG0011189		GBNWT_008862-T1
OG0011190		GBNWT_008863-T1
OG0011191		GBNWT_008866-T1
OG0011192		GBNWT_008868-T1
OG0011193		GBNWT_008871-T1
OG0011194		GBNWT_008872-T1
OG0011195		GBNWT_008873-T1
OG0011196		GBNWT_008883-T1
OG0011197		GBNWT_008885-T1
OG0011198		GBNWT_008887-T1
OG0011199		GBNWT_008890-T1
OG0011200		GBNWT_008899-T1
OG0011201		GBNWT_008900-T1
OG0011202		GBNWT_008906-T1
OG0011203		GBNWT_008911-T1
OG0011204		GBNWT_008918-T1
OG0011205		GBNWT_008919-T1
OG0011206		GBNWT_008920-T1
OG0011207		GBNWT_008924-T1
OG0011208		GBNWT_008926-T1
OG0011209		GBNWT_008930-T1
OG0011210		GBNWT_008933-T1
OG0011211		GBNWT_008935-T1
OG0011212		GBNWT_008936-T1
OG0011213		GBNWT_008941-T1
OG0011214		GBNWT_008942-T1
OG0011215		GBNWT_008948-T1
OG0011216		GBNWT_008951-T1
OG0011217		GBNWT_008954-T1
OG0011218		GBNWT_008955-T1
OG0011219		GBNWT_008962-T1
OG0011220		GBNWT_008968-T1
OG0011221		GBNWT_008970-T1
OG0011222		GBNWT_008971-T1
OG0011223		GBNWT_008973-T1
OG0011224		GBNWT_008974-T1
OG0011225		GBNWT_008975-T1
OG0011226		GBNWT_008976-T1
OG0011227		GBNWT_008978-T1
OG0011228		GBNWT_008979-T1
OG0011229		GBNWT_008986-T1
OG0011230		GBNWT_008990-T1
OG0011231		GBNWT_008992-T1
OG0011232		GBNWT_008993-T1
OG0011233		GBNWT_008995-T1
OG0011234		GBNWT_008998-T1
OG0011235		GBNWT_009003-T1
OG0011236		GBNWT_009004-T1
OG0011237		GBNWT_009005-T1
OG0011238		GBNWT_009011-T1
OG0011239		GBNWT_009012-T1
OG0011240		GBNWT_009022-T1
OG0011241		GBNWT_009025-T1
OG0011242		GBNWT_009028-T1
OG0011243		GBNWT_009031-T1
OG0011244		GBNWT_009033-T1
OG0011245		GBNWT_009034-T1
OG0011246		GBNWT_009037-T1
OG0011247		GBNWT_009041-T1
OG0011248		GBNWT_009045-T1
OG0011249		GBNWT_009046-T1
OG0011250		GBNWT_009047-T1
OG0011251		GBNWT_009050-T1
OG0011252		GBNWT_009052-T1
OG0011253		GBNWT_009054-T1
OG0011254		GBNWT_009056-T1
OG0011255		GBNWT_009061-T1
OG0011256		GBNWT_009063-T1
OG0011257		GBNWT_009068-T1
OG0011258		GBNWT_009069-T1
OG0011259		GBNWT_009074-T1
OG0011260		GBNWT_009080-T1
OG0011261		GBNWT_009081-T1
OG0011262		GBNWT_009084-T1
OG0011263		GBNWT_009085-T1
OG0011264		GBNWT_009090-T1
OG0011265		GBNWT_009096-T1
OG0011266		GBNWT_009097-T1
OG0011267		GBNWT_009098-T1
OG0011268		GBNWT_009104-T1
OG0011269		GBNWT_009106-T1
OG0011270		GBNWT_009108-T1
OG0011271		GBNWT_009111-T1
OG0011272		GBNWT_009113-T1
OG0011273		GBNWT_009123-T1
OG0011274		GBNWT_009127-T1
OG0011275		GBNWT_009128-T1
OG0011276		GBNWT_009131-T1
OG0011277		GBNWT_009136-T1
OG0011278		GBNWT_009138-T1
OG0011279		GBNWT_009147-T1
OG0011280		GBNWT_009148-T1
OG0011281		GBNWT_009153-T1
OG0011282		GBNWT_009154-T1
OG0011283		GBNWT_009155-T1
OG0011284		GBNWT_009157-T1
OG0011285		GBNWT_009158-T1
OG0011286		GBNWT_009159-T1
OG0011287		GBNWT_009160-T1
OG0011288		GBNWT_009163-T1
OG0011289		GBNWT_009168-T1
OG0011290		GBNWT_009170-T1
OG0011291		GBNWT_009173-T1
OG0011292		GBNWT_009184-T1
OG0011293		GBNWT_009186-T1
OG0011294		GBNWT_009187-T1
OG0011295		GBNWT_009189-T1
OG0011296		GBNWT_009190-T1
OG0011297		GBNWT_009195-T1
OG0011298		GBNWT_009196-T1
OG0011299		GBNWT_009198-T1
OG0011300		GBNWT_009200-T1
OG0011301		GBNWT_009201-T1
OG0011302		GBNWT_009202-T1
OG0011303		GBNWT_009207-T1
OG0011304		GBNWT_009208-T1
OG0011305		GBNWT_009211-T1
OG0011306		GBNWT_009213-T1
OG0011307		GBNWT_009214-T1
OG0011308		GBNWT_009222-T1
OG0011309		GBNWT_009223-T1
OG0011310		GBNWT_009224-T1
OG0011311		GBNWT_009228-T1
OG0011312		GBNWT_009230-T1
OG0011313		GBNWT_009233-T1
OG0011314		GBNWT_009235-T1
OG0011315		GBNWT_009239-T1
OG0011316		GBNWT_009241-T1
OG0011317		GBNWT_009248-T1
OG0011318		GBNWT_009251-T1
OG0011319		GBNWT_009252-T1
OG0011320		GBNWT_009257-T1
OG0011321		GBNWT_009258-T1
OG0011322		GBNWT_009261-T1
OG0011323		GBNWT_009263-T1
OG0011324		GBNWT_009264-T1
OG0011325		GBNWT_009267-T1
OG0011326		GBNWT_009272-T1
OG0011327		GBNWT_009275-T1
OG0011328		GBNWT_009277-T1
OG0011329		GBNWT_009283-T1
OG0011330		GBNWT_009284-T1
OG0011331		GBNWT_009288-T1
OG0011332		GBNWT_009289-T1
OG0011333		GBNWT_009292-T1
OG0011334		GBNWT_009293-T1
OG0011335		GBNWT_009297-T1
OG0011336		GBNWT_009298-T1
OG0011337		GBNWT_009299-T1
OG0011338		GBNWT_009300-T1
OG0011339		GBNWT_009301-T1
OG0011340		GBNWT_009315-T1
OG0011341		GBNWT_009319-T1
OG0011342		GBNWT_009323-T1
OG0011343		GBNWT_009326-T1
OG0011344		GBNWT_009327-T1
OG0011345		GBNWT_009332-T1
OG0011346		GBNWT_009334-T1
OG0011347		GBNWT_009339-T1
OG0011348		GBNWT_009351-T1
OG0011349		GBNWT_009352-T1
OG0011350		GBNWT_009353-T1
OG0011351		GBNWT_009354-T1
OG0011352		GBNWT_009360-T1
OG0011353		GBNWT_009367-T1
OG0011354		GBNWT_009369-T1
OG0011355		GBNWT_009375-T1
OG0011356		GBNWT_009378-T1
OG0011357		GBNWT_009379-T1
OG0011358		GBNWT_009383-T1
OG0011359		GBNWT_009389-T1
OG0011360		GBNWT_009390-T1
OG0011361		GBNWT_009394-T1
OG0011362		GBNWT_009398-T1
OG0011363		GBNWT_009400-T1
OG0011364		GBNWT_009401-T1
OG0011365		GBNWT_009403-T1
OG0011366		GBNWT_009408-T1
OG0011367		GBNWT_009409-T1
OG0011368		GBNWT_009412-T1
OG0011369		GBNWT_009415-T1
OG0011370		GBNWT_009417-T1
OG0011371		GBNWT_009418-T1
OG0011372		GBNWT_009421-T1
OG0011373		GBNWT_009422-T1
OG0011374		GBNWT_009433-T1
OG0011375		GBNWT_009436-T1
OG0011376		GBNWT_009438-T1
OG0011377		GBNWT_009439-T1
OG0011378		GBNWT_009441-T1
OG0011379		GBNWT_009447-T1
OG0011380		GBNWT_009454-T1
OG0011381		GBNWT_009455-T1
OG0011382		GBNWT_009457-T1
OG0011383		GBNWT_009458-T1
OG0011384		GBNWT_009459-T1
OG0011385		GBNWT_009464-T1
OG0011386		GBNWT_009465-T1
OG0011387		GBNWT_009466-T1
OG0011388		GBNWT_009469-T1
OG0011389		GBNWT_009474-T1
OG0011390		GBNWT_009480-T1
OG0011391		GBNWT_009483-T1
OG0011392		GBNWT_009486-T1
OG0011393		GBNWT_009493-T1
OG0011394		GBNWT_009499-T1
OG0011395		GBNWT_009500-T1
OG0011396		GBNWT_009506-T1
OG0011397		GBNWT_009507-T1
OG0011398		GBNWT_009511-T1
OG0011399		GBNWT_009512-T1
OG0011400		GBNWT_009521-T1
OG0011401		GBNWT_009524-T1
OG0011402		GBNWT_009527-T1
OG0011403		GBNWT_009530-T1
OG0011404		GBNWT_009534-T1
OG0011405		GBNWT_009541-T1
OG0011406		GBNWT_009554-T1
OG0011407		GBNWT_009556-T1
OG0011408		GBNWT_009559-T1
OG0011409		GBNWT_009560-T1
OG0011410		GBNWT_009561-T1
OG0011411		GBNWT_009570-T1
OG0011412		GBNWT_009571-T1
OG0011413		GBNWT_009576-T1
OG0011414		GBNWT_009578-T1
OG0011415		GBNWT_009583-T1
OG0011416		GBNWT_009593-T1
OG0011417		GBNWT_009602-T1
OG0011418		GBNWT_009607-T1
OG0011419		GBNWT_009608-T1
OG0011420		GBNWT_009613-T1
OG0011421		GBNWT_009616-T1
OG0011422		GBNWT_009617-T1
OG0011423		GBNWT_009618-T1
OG0011424		GBNWT_009621-T1
OG0011425		GBNWT_009623-T1
OG0011426		GBNWT_009624-T1
OG0011427		GBNWT_009632-T1
OG0011428		GBNWT_009635-T1
OG0011429		GBNWT_009636-T1
OG0011430		GBNWT_009640-T1
OG0011431		GBNWT_009643-T1
OG0011432		GBNWT_009645-T1
OG0011433		GBNWT_009650-T1
OG0011434		GBNWT_009652-T1
OG0011435		GBNWT_009656-T1
OG0011436		GBNWT_009658-T1
OG0011437		GBNWT_009666-T1
OG0011438		GBNWT_009671-T1
OG0011439		GBNWT_009676-T1
OG0011440		GBNWT_009679-T1
OG0011441		GBNWT_009682-T1
OG0011442		GBNWT_009684-T1
OG0011443		GBNWT_009686-T1
OG0011444		GBNWT_009688-T1
OG0011445		GBNWT_009689-T1
OG0011446		GBNWT_009692-T1
OG0011447		GBNWT_009695-T1
OG0011448		GBNWT_009698-T1
OG0011449		GBNWT_009704-T1
OG0011450		GBNWT_009711-T1
OG0011451		GBNWT_009714-T1
OG0011452		GBNWT_009715-T1
OG0011453		GBNWT_009717-T1
OG0011454		GBNWT_009720-T1
OG0011455		GBNWT_009722-T1
OG0011456		GBNWT_009724-T1
OG0011457		GBNWT_009728-T1
OG0011458		GBNWT_009729-T1
OG0011459		GBNWT_009730-T1
OG0011460		GBNWT_009732-T1
OG0011461		GBNWT_009736-T1
OG0011462		GBNWT_009737-T1
OG0011463		GBNWT_009748-T1
OG0011464		GBNWT_009750-T1
OG0011465		GBNWT_009751-T1
OG0011466		GBNWT_009756-T1
OG0011467		GBNWT_009759-T1
OG0011468		GBNWT_009765-T1
OG0011469		GBNWT_009766-T1
OG0011470		GBNWT_009767-T1
OG0011471		GBNWT_009769-T1
OG0011472		GBNWT_009771-T1
OG0011473		GBNWT_009777-T1
OG0011474		GBNWT_009785-T1
OG0011475		GBNWT_009793-T1
OG0011476		GBNWT_009800-T1
OG0011477		GBNWT_009806-T1
OG0011478		GBNWT_009807-T1
OG0011479		GBNWT_009808-T1
OG0011480		GBNWT_009809-T1
OG0011481		GBNWT_009810-T1
OG0011482		GBNWT_009820-T1
OG0011483		GBNWT_009825-T1
OG0011484		GBNWT_009826-T1
OG0011485		GBNWT_009827-T1
OG0011486		GBNWT_009830-T1
OG0011487		GBNWT_009831-T1
OG0011488		GBNWT_009832-T1
OG0011489		GBNWT_009835-T1
OG0011490		GBNWT_009836-T1
OG0011491		GBNWT_009840-T1
OG0011492		GBNWT_009855-T1
OG0011493		GBNWT_009856-T1
OG0011494		GBNWT_009860-T1
OG0011495		GBNWT_009861-T1
OG0011496		GBNWT_009862-T1
OG0011497		GBNWT_009864-T1
OG0011498		GBNWT_009865-T1
OG0011499		GBNWT_009866-T1
OG0011500		GBNWT_009867-T1
OG0011501		GBNWT_009871-T1
OG0011502		GBNWT_009874-T1
OG0011503		GBNWT_009875-T1
OG0011504		GBNWT_009877-T1
OG0011505		GBNWT_009879-T1
OG0011506		GBNWT_009888-T1
OG0011507		GBNWT_009907-T1
OG0011508		GBNWT_009908-T1
OG0011509		GBNWT_009909-T1
OG0011510		GBNWT_009910-T1
OG0011511		GBNWT_009911-T1
OG0011512		GBNWT_009917-T1
OG0011513		GBNWT_009925-T1
OG0011514		GBNWT_009928-T1
OG0011515		GBNWT_009935-T1
OG0011516		GBNWT_009936-T1
OG0011517		GBNWT_009937-T1
OG0011518		GBNWT_009942-T1
OG0011519		GBNWT_009945-T1
OG0011520		GBNWT_009949-T1
OG0011521		GBNWT_009951-T1
OG0011522		GBNWT_009955-T1
OG0011523		GBNWT_009956-T1
OG0011524		GBNWT_009964-T1
OG0011525		GBNWT_009966-T1
OG0011526		GBNWT_009969-T1
OG0011527		GBNWT_009972-T1
OG0011528		GBNWT_009978-T1
OG0011529		GBNWT_009980-T1
OG0011530		GBNWT_009986-T1
OG0011531		GBNWT_009990-T1
OG0011532		GBNWT_009992-T1
OG0011533		GBNWT_010005-T1
OG0011534		GBNWT_010007-T1
OG0011535		GBNWT_010009-T1
OG0011536		GBNWT_010015-T1
OG0011537		GBNWT_010024-T1
OG0011538		GBNWT_010025-T1
OG0011539		GBNWT_010027-T1
OG0011540		GBNWT_010028-T1
OG0011541		GBNWT_010030-T1
OG0011542		GBNWT_010034-T1
OG0011543		GBNWT_010037-T1
OG0011544		GBNWT_010038-T1
OG0011545		GBNWT_010040-T1
OG0011546		GBNWT_010048-T1
OG0011547		GBNWT_010049-T1
OG0011548		GBNWT_010050-T1
OG0011549		GBNWT_010052-T1
OG0011550		GBNWT_010053-T1
OG0011551		GBNWT_010057-T1
OG0011552		GBNWT_010058-T1
OG0011553		GBNWT_010059-T1
OG0011554		GBNWT_010060-T1
OG0011555		GBNWT_010070-T1
OG0011556		GBNWT_010071-T1
OG0011557		GBNWT_010073-T1
OG0011558		GBNWT_010080-T1
OG0011559		GBNWT_010081-T1
OG0011560		GBNWT_010083-T1
OG0011561		GBNWT_010084-T1
OG0011562		GBNWT_010087-T1
OG0011563		GBNWT_010088-T1
OG0011564		GBNWT_010096-T1
OG0011565		GBNWT_010099-T1
OG0011566		GBNWT_010101-T1
OG0011567		GBNWT_010106-T1
OG0011568		GBNWT_010114-T1
OG0011569		GBNWT_010117-T1
OG0011570		GBNWT_010123-T1
OG0011571		GBNWT_010128-T1
OG0011572		GBNWT_010131-T1
OG0011573		GBNWT_010134-T1
OG0011574		GBNWT_010138-T1
OG0011575		GBNWT_010140-T1
OG0011576		GBNWT_010148-T1
OG0011577		GBNWT_010152-T1
OG0011578		GBNWT_010155-T1
OG0011579		GBNWT_010156-T1
OG0011580		GBNWT_010157-T1
OG0011581		GBNWT_010158-T1
OG0011582		GBNWT_010161-T1
OG0011583		GBNWT_010162-T1
OG0011584		GBNWT_010164-T1
OG0011585		GBNWT_010167-T1
OG0011586		GBNWT_010169-T1
OG0011587		GBNWT_010170-T1
OG0011588		GBNWT_010173-T1
OG0011589		GBNWT_010174-T1
OG0011590		GBNWT_010176-T1
OG0011591		GBNWT_010178-T1
OG0011592		GBNWT_010179-T1
OG0011593		GBNWT_010187-T1
OG0011594		GBNWT_010188-T1
OG0011595		GBNWT_010191-T1
OG0011596		GBNWT_010193-T1
OG0011597		GBNWT_010199-T1
OG0011598		GBNWT_010200-T1
OG0011599		GBNWT_010201-T1
OG0011600		GBNWT_010209-T1
OG0011601		GBNWT_010211-T1
OG0011602		GBNWT_010217-T1
OG0011603		GBNWT_010218-T1
OG0011604		GBNWT_010229-T1
OG0011605		GBNWT_010234-T1
OG0011606		GBNWT_010236-T1
OG0011607		GBNWT_010238-T1
OG0011608		GBNWT_010242-T1
OG0011609		GBNWT_010243-T1
OG0011610		GBNWT_010244-T1
OG0011611		GBNWT_010247-T1
OG0011612		GBNWT_010249-T1
OG0011613		GBNWT_010251-T1
OG0011614		GBNWT_010254-T1
OG0011615		GBNWT_010257-T1
OG0011616		GBNWT_010259-T1
OG0011617		GBNWT_010266-T1
OG0011618		GBNWT_010270-T1
OG0011619		GBNWT_010271-T1
OG0011620		GBNWT_010275-T1
OG0011621		GBNWT_010276-T1
OG0011622		GBNWT_010278-T1
OG0011623		GBNWT_010282-T1
OG0011624		GBNWT_010283-T1
OG0011625		GBNWT_010288-T1
OG0011626		GBNWT_010289-T1
OG0011627		GBNWT_010293-T1
OG0011628		GBNWT_010296-T1
OG0011629		GBNWT_010298-T1
OG0011630		GBNWT_010299-T1
OG0011631		GBNWT_010301-T1
OG0011632		GBNWT_010306-T1
OG0011633		GBNWT_010317-T1
OG0011634		GBNWT_010318-T1
OG0011635		GBNWT_010319-T1
OG0011636		GBNWT_010322-T1
OG0011637		GBNWT_010330-T1
OG0011638		GBNWT_010334-T1
OG0011639		GBNWT_010337-T1
OG0011640		GBNWT_010338-T1
OG0011641		GBNWT_010344-T1
OG0011642		GBNWT_010356-T1
OG0011643		GBNWT_010360-T1
OG0011644		GBNWT_010361-T1
OG0011645		GBNWT_010364-T1
OG0011646		GBNWT_010365-T1
OG0011647		GBNWT_010370-T1
OG0011648		GBNWT_010380-T1
OG0011649		GBNWT_010386-T1
OG0011650		GBNWT_010388-T1
OG0011651		GBNWT_010389-T1
OG0011652		GBNWT_010391-T1
OG0011653		GBNWT_010392-T1
OG0011654		GBNWT_010395-T1
OG0011655		GBNWT_010404-T1
OG0011656		GBNWT_010409-T1
OG0011657		GBNWT_010410-T1
OG0011658		GBNWT_010411-T1
OG0011659		GBNWT_010414-T1
OG0011660		GBNWT_010415-T1
OG0011661		GBNWT_010419-T1
OG0011662		GBNWT_010422-T1
OG0011663		GBNWT_010423-T1
OG0011664		GBNWT_010428-T1
OG0011665		GBNWT_010430-T1
OG0011666		GBNWT_010433-T1
OG0011667		GBNWT_010434-T1
OG0011668		GBNWT_010436-T1
OG0011669		GBNWT_010440-T1
OG0011670		GBNWT_010442-T1
OG0011671		GBNWT_010444-T1
OG0011672		GBNWT_010446-T1
OG0011673		GBNWT_010449-T1
OG0011674		GBNWT_010450-T1
OG0011675		GBNWT_010454-T1
OG0011676		GBNWT_010455-T1
OG0011677		GBNWT_010456-T1
OG0011678		GBNWT_010467-T1
OG0011679		GBNWT_010471-T1
OG0011680		GBNWT_010476-T1
OG0011681		GBNWT_010477-T1
OG0011682		GBNWT_010482-T1
OG0011683		GBNWT_010486-T1
OG0011684		GBNWT_010490-T1
OG0011685		GBNWT_010493-T1
OG0011686		GBNWT_010494-T1
OG0011687		GBNWT_010499-T1
OG0011688		GBNWT_010503-T1
OG0011689		GBNWT_010506-T1
OG0011690		GBNWT_010511-T1
OG0011691		GBNWT_010516-T1
OG0011692		GBNWT_010519-T1
OG0011693		GBNWT_010521-T1
OG0011694		GBNWT_010523-T1
OG0011695		GBNWT_010524-T1
OG0011696		GBNWT_010525-T1
OG0011697		GBNWT_010529-T1
OG0011698		GBNWT_010532-T1
OG0011699		GBNWT_010546-T1
OG0011700		GBNWT_010550-T1
OG0011701		GBNWT_010552-T1
OG0011702		GBNWT_010562-T1
OG0011703		GBNWT_010563-T1
OG0011704		GBNWT_010564-T1
OG0011705		GBNWT_010571-T1
OG0011706		GBNWT_010573-T1
OG0011707		GBNWT_010576-T1
OG0011708		GBNWT_010577-T1
OG0011709		GBNWT_010584-T1
OG0011710		GBNWT_010586-T1
OG0011711		GBNWT_010587-T1
OG0011712		GBNWT_010594-T1
OG0011713		GBNWT_010597-T1
OG0011714		GBNWT_010599-T1
OG0011715		GBNWT_010600-T1
OG0011716		GBNWT_010603-T1
OG0011717		GBNWT_010604-T1
OG0011718		GBNWT_010605-T1
OG0011719		GBNWT_010608-T1
OG0011720		GBNWT_010609-T1
OG0011721		GBNWT_010613-T1
OG0011722		GBNWT_010615-T1
OG0011723		GBNWT_010619-T1
OG0011724		GBNWT_010624-T1
OG0011725		GBNWT_010628-T1
OG0011726		GBNWT_010629-T1
OG0011727		GBNWT_010630-T1
OG0011728		GBNWT_010631-T1
OG0011729		GBNWT_010634-T1
OG0011730		GBNWT_010639-T1
OG0011731		GBNWT_010640-T1
OG0011732		GBNWT_010641-T1
OG0011733		GBNWT_010643-T1
OG0011734		GBNWT_010644-T1
OG0011735		GBNWT_010647-T1
OG0011736		GBNWT_010660-T1
OG0011737		GBNWT_010662-T1
OG0011738		GBNWT_010663-T1
OG0011739		GBNWT_010666-T1
OG0011740		GBNWT_010667-T1
OG0011741		GBNWT_010668-T1
OG0011742		GBNWT_010670-T1
OG0011743		GBNWT_010671-T1
OG0011744		GBNWT_010672-T1
OG0011745		GBNWT_010674-T1
OG0011746		GBNWT_010677-T1
OG0011747		GBNWT_010680-T1
OG0011748		GBNWT_010687-T1
OG0011749		GBNWT_010706-T1
OG0011750		GBNWT_010711-T1
OG0011751		GBNWT_010712-T1
OG0011752		GBNWT_010714-T1
OG0011753		GBNWT_010717-T1
OG0011754		GBNWT_010719-T1
OG0011755		GBNWT_010724-T1
OG0011756		GBNWT_010725-T1
OG0011757		GBNWT_010726-T1
OG0011758		GBNWT_010734-T1
OG0011759		GBNWT_010739-T1
OG0011760		GBNWT_010744-T1
OG0011761		GBNWT_010755-T1
OG0011762		GBNWT_010756-T1
OG0011763		GBNWT_010758-T1
OG0011764		GBNWT_010760-T1
OG0011765		GBNWT_010763-T1
OG0011766		GBNWT_010769-T1
OG0011767		GBNWT_010770-T1
OG0011768		GBNWT_010772-T1
OG0011769		GBNWT_010774-T1
OG0011770		GBNWT_010778-T1
OG0011771		GBNWT_010781-T1
OG0011772		GBNWT_010787-T1
OG0011773		GBNWT_010788-T1
OG0011774		GBNWT_010792-T1
OG0011775		GBNWT_010793-T1
OG0011776		GBNWT_010804-T1
OG0011777		GBNWT_010805-T1
OG0011778		GBNWT_010812-T1
OG0011779		GBNWT_010813-T1
OG0011780		GBNWT_010815-T1
OG0011781		GBNWT_010817-T1
OG0011782		GBNWT_010822-T1
OG0011783		GBNWT_010827-T1
OG0011784		GBNWT_010828-T1
OG0011785		GBNWT_010831-T1
OG0011786		GBNWT_010835-T1
OG0011787		GBNWT_010837-T1
OG0011788		GBNWT_010839-T1
OG0011789		GBNWT_010846-T1
OG0011790		GBNWT_010847-T1
OG0011791		GBNWT_010849-T1
OG0011792		GBNWT_010850-T1
OG0011793		GBNWT_010852-T1
OG0011794		GBNWT_010858-T1
OG0011795		GBNWT_010859-T1
OG0011796		GBNWT_010862-T1
OG0011797		GBNWT_010866-T1
OG0011798		GBNWT_010867-T1
OG0011799		GBNWT_010869-T1
OG0011800		GBNWT_010871-T1
OG0011801		GBNWT_010873-T1
OG0011802		GBNWT_010878-T1
OG0011803		GBNWT_010882-T1
OG0011804		GBNWT_010883-T1
OG0011805		GBNWT_010884-T1
OG0011806		GBNWT_010885-T1
OG0011807		GBNWT_010886-T1
OG0011808		GBNWT_010893-T1
OG0011809		GBNWT_010894-T1
OG0011810		GBNWT_010906-T1
OG0011811		GBNWT_010919-T1
OG0011812		GBNWT_010920-T1
OG0011813		GBNWT_010924-T1
OG0011814		GBNWT_010925-T1
OG0011815		GBNWT_010926-T1
OG0011816		GBNWT_010929-T1
OG0011817		GBNWT_010930-T1
OG0011818		GBNWT_010931-T1
OG0011819		GBNWT_010933-T1
OG0011820		GBNWT_010934-T1
OG0011821		GBNWT_010939-T1
OG0011822		GBNWT_010940-T1
OG0011823		GBNWT_010946-T1
OG0011824		GBNWT_010948-T1
OG0011825		GBNWT_010949-T1
OG0011826		GBNWT_010950-T1
OG0011827		GBNWT_010951-T1
OG0011828		GBNWT_010961-T1
OG0011829		GBNWT_010967-T1
OG0011830		GBNWT_010968-T1
OG0011831		GBNWT_010969-T1
OG0011832		GBNWT_010974-T1
OG0011833		GBNWT_010978-T1
OG0011834		GBNWT_010979-T1
OG0011835		GBNWT_010981-T1
OG0011836		GBNWT_010991-T1
OG0011837		GBNWT_010992-T1
OG0011838		GBNWT_010993-T1
OG0011839		GBNWT_010994-T1
OG0011840		GBNWT_010997-T1
OG0011841		GBNWT_010999-T1
OG0011842		GBNWT_011004-T1
OG0011843		GBNWT_011007-T1
OG0011844		GBNWT_011011-T1
OG0011845		GBNWT_011012-T1
OG0011846		GBNWT_011014-T1
OG0011847		GBNWT_011016-T1
OG0011848		GBNWT_011017-T1
OG0011849		GBNWT_011021-T1
OG0011850		GBNWT_011022-T1
OG0011851		GBNWT_011025-T1
OG0011852		GBNWT_011026-T1
OG0011853		GBNWT_011028-T1
OG0011854		GBNWT_011029-T1
OG0011855		GBNWT_011034-T1
OG0011856		GBNWT_011037-T1
OG0011857		GBNWT_011041-T1
OG0011858		GBNWT_011042-T1
OG0011859		GBNWT_011045-T1
OG0011860		GBNWT_011046-T1
OG0011861		GBNWT_011048-T1
OG0011862		GBNWT_011052-T1
OG0011863		GBNWT_011053-T1
OG0011864		GBNWT_011058-T1
OG0011865		GBNWT_011059-T1
OG0011866		GBNWT_011061-T1
OG0011867		GBNWT_011064-T1
OG0011868		GBNWT_011069-T1
OG0011869		GBNWT_011071-T1
OG0011870		GBNWT_011076-T1
OG0011871		GBNWT_011080-T1
OG0011872		GBNWT_011083-T1
OG0011873		GBNWT_011084-T1
OG0011874		GBNWT_011087-T1
OG0011875		GBNWT_011090-T1
OG0011876		GBNWT_011091-T1
OG0011877		GBNWT_011093-T1
OG0011878		GBNWT_011094-T1
OG0011879		GBNWT_011096-T1
OG0011880		GBNWT_011101-T1
OG0011881		GBNWT_011106-T1
OG0011882		GBNWT_011108-T1
OG0011883		GBNWT_011110-T1
OG0011884		GBNWT_011113-T1
OG0011885		GBNWT_011119-T1
OG0011886		GBNWT_011123-T1
OG0011887		GBNWT_011128-T1
OG0011888		GBNWT_011129-T1
OG0011889		GBNWT_011132-T1
OG0011890		GBNWT_011133-T1
OG0011891		GBNWT_011136-T1
OG0011892		GBNWT_011142-T1
OG0011893		GBNWT_011146-T1
OG0011894		GBNWT_011147-T1
OG0011895		GBNWT_011153-T1
OG0011896		GBNWT_011158-T1
OG0011897		GBNWT_011160-T1
OG0011898		GBNWT_011161-T1
OG0011899		GBNWT_011165-T1
OG0011900		GBNWT_011170-T1
OG0011901		GBNWT_011173-T1
OG0011902		GBNWT_011177-T1
OG0011903		GBNWT_011186-T1
OG0011904		GBNWT_011189-T1
OG0011905		GBNWT_011194-T1
OG0011906		GBNWT_011199-T1
OG0011907		GBNWT_011202-T1
OG0011908		GBNWT_011206-T1
OG0011909		GBNWT_011207-T1
OG0011910		GBNWT_011217-T1
OG0011911		GBNWT_011220-T1
OG0011912		GBNWT_011222-T1
OG0011913		GBNWT_011225-T1
OG0011914		GBNWT_011229-T1
OG0011915		GBNWT_011230-T1
OG0011916		GBNWT_011231-T1
OG0011917		GBNWT_011234-T1
OG0011918		GBNWT_011238-T1
OG0011919		GBNWT_011239-T1
OG0011920		GBNWT_011244-T1
OG0011921		GBNWT_011246-T1
OG0011922		GBNWT_011250-T1
OG0011923		GBNWT_011255-T1
OG0011924		GBNWT_011270-T1
OG0011925		GBNWT_011271-T1
OG0011926		GBNWT_011275-T1
OG0011927		GBNWT_011281-T1
OG0011928		GBNWT_011287-T1
OG0011929		GBNWT_011290-T1
OG0011930		GBNWT_011292-T1
OG0011931		GBNWT_011299-T1
OG0011932		GBNWT_011300-T1
OG0011933		GBNWT_011302-T1
OG0011934		GBNWT_011309-T1
OG0011935		GBNWT_011310-T1
OG0011936		GBNWT_011311-T1
OG0011937		GBNWT_011312-T1
OG0011938		GBNWT_011314-T1
OG0011939		GBNWT_011324-T1
OG0011940		GBNWT_011327-T1
OG0011941		GBNWT_011331-T1
OG0011942		GBNWT_011332-T1
OG0011943		GBNWT_011333-T1
OG0011944		GBNWT_011335-T1
OG0011945		GBNWT_011337-T1
OG0011946		GBNWT_011338-T1
OG0011947		GBNWT_011340-T1
OG0011948		GBNWT_011346-T1
OG0011949		GBNWT_011348-T1
OG0011950		GBNWT_011352-T1
OG0011951		GBNWT_011355-T1
