	Circinella_umbellata_RSA_505-.aa	Circinella_umbellata_RSA_505_Plus.aa
OG0003032	GBNWG_007508-T1	GBNWH_001822-T1
OG0003033	GBNWG_007513-T1	GBNWH_011786-T1
OG0003034	GBNWG_007514-T1	GBNWH_004672-T1
OG0003035	GBNWG_007521-T1	GBNWH_004109-T1
OG0003036	GBNWG_007527-T1	GBNWH_004796-T1
OG0003037	GBNWG_007531-T1	GBNWH_004996-T1
OG0003038	GBNWG_007533-T1	GBNWH_001312-T1
OG0003039	GBNWG_007535-T1	GBNWH_007645-T1
OG0003040	GBNWG_007541-T1	GBNWH_007527-T1
OG0003041	GBNWG_007544-T1	GBNWH_006940-T1
OG0003042	GBNWG_007546-T1	GBNWH_009430-T1
OG0003043	GBNWG_007547-T1	GBNWH_010878-T1
OG0003044	GBNWG_007548-T1	GBNWH_010276-T1
OG0003045	GBNWG_007551-T1	GBNWH_004484-T1
OG0003046	GBNWG_007553-T1	GBNWH_008033-T1
OG0003047	GBNWG_007554-T1	GBNWH_000861-T1
OG0003048	GBNWG_007556-T1	GBNWH_003414-T1
OG0003049	GBNWG_007559-T1	GBNWH_007470-T1
OG0003050	GBNWG_007560-T1	GBNWH_008878-T1
OG0003051	GBNWG_007561-T1	GBNWH_003064-T1
OG0003052	GBNWG_007565-T1	GBNWH_011123-T1
OG0003053	GBNWG_007567-T1	GBNWH_002133-T1
OG0003054	GBNWG_007568-T1	GBNWH_010783-T1
OG0003055	GBNWG_007571-T1	GBNWH_008628-T1
OG0003056	GBNWG_007572-T1	GBNWH_011080-T1
OG0003057	GBNWG_007573-T1	GBNWH_002180-T1
OG0003058	GBNWG_007574-T1	GBNWH_011809-T1
OG0003059	GBNWG_007576-T1	GBNWH_004326-T1
OG0003060	GBNWG_007579-T1	GBNWH_008414-T1
OG0003061	GBNWG_007585-T1	GBNWH_007320-T1
OG0003062	GBNWG_007586-T1	GBNWH_009827-T1
OG0003063	GBNWG_007588-T1	GBNWH_003143-T1
OG0003064	GBNWG_007592-T1	GBNWH_010667-T1
OG0003065	GBNWG_007593-T1	GBNWH_005226-T1
OG0003066	GBNWG_007594-T1	GBNWH_002359-T1
OG0003067	GBNWG_007599-T1	GBNWH_002469-T1
OG0003068	GBNWG_007601-T1	GBNWH_011776-T1
OG0003069	GBNWG_007602-T1	GBNWH_008722-T1
OG0003070	GBNWG_007605-T1	GBNWH_010869-T1
OG0003071	GBNWG_007606-T1	GBNWH_011445-T1
OG0003072	GBNWG_007608-T1	GBNWH_010000-T1
OG0003073	GBNWG_007610-T1	GBNWH_012113-T1
OG0003074	GBNWG_007612-T1	GBNWH_003522-T1
OG0003075	GBNWG_007613-T1	GBNWH_000492-T1
OG0003076	GBNWG_007614-T1	GBNWH_003164-T1
OG0003077	GBNWG_007616-T1	GBNWH_009778-T1
OG0003078	GBNWG_007617-T1	GBNWH_009219-T1
OG0003079	GBNWG_007618-T1	GBNWH_001900-T1
OG0003080	GBNWG_007619-T1	GBNWH_004526-T1
OG0003081	GBNWG_007620-T1	GBNWH_006716-T1
OG0003082	GBNWG_007629-T1	GBNWH_002121-T1
OG0003083	GBNWG_007630-T1	GBNWH_001461-T1
OG0003084	GBNWG_007635-T1	GBNWH_004769-T1
OG0003085	GBNWG_007636-T1	GBNWH_000597-T1
OG0003086	GBNWG_007637-T1	GBNWH_008751-T1
OG0003087	GBNWG_007642-T1	GBNWH_001884-T1
OG0003088	GBNWG_007645-T1	GBNWH_000904-T1
OG0003089	GBNWG_007646-T1	GBNWH_010248-T1
OG0003090	GBNWG_007648-T1	GBNWH_006610-T1
OG0003091	GBNWG_007649-T1	GBNWH_006658-T1
OG0003092	GBNWG_007650-T1	GBNWH_012081-T1
OG0003093	GBNWG_007654-T1	GBNWH_011768-T1
OG0003094	GBNWG_007655-T1	GBNWH_004282-T1
OG0003095	GBNWG_007657-T1	GBNWH_002048-T1
OG0003096	GBNWG_007658-T1	GBNWH_008997-T1
OG0003097	GBNWG_007660-T1	GBNWH_003634-T1
OG0003098	GBNWG_007662-T1	GBNWH_010517-T1
OG0003099	GBNWG_007663-T1	GBNWH_007281-T1
OG0003100	GBNWG_007668-T1	GBNWH_000520-T1
OG0003101	GBNWG_007669-T1	GBNWH_007302-T1
OG0003102	GBNWG_007670-T1	GBNWH_001623-T1
OG0003103	GBNWG_007671-T1	GBNWH_009392-T1
OG0003104	GBNWG_007674-T1	GBNWH_007616-T1
OG0003105	GBNWG_007676-T1	GBNWH_010972-T1
OG0003106	GBNWG_007677-T1	GBNWH_004239-T1
OG0003107	GBNWG_007679-T1	GBNWH_001791-T1
OG0003108	GBNWG_007680-T1	GBNWH_007964-T1
OG0003109	GBNWG_007682-T1	GBNWH_003995-T1
OG0003110	GBNWG_007686-T1	GBNWH_005162-T1
OG0003111	GBNWG_007688-T1	GBNWH_011820-T1
OG0003112	GBNWG_007689-T1	GBNWH_007796-T1
OG0003113	GBNWG_007693-T1	GBNWH_004193-T1
OG0003114	GBNWG_007728-T1	GBNWH_007700-T1
OG0003115	GBNWG_007751-T1	GBNWH_006660-T1
OG0003116	GBNWG_007755-T1	GBNWH_007417-T1
OG0003117	GBNWG_007771-T1	GBNWH_010462-T1
OG0003118	GBNWG_007772-T1	GBNWH_006886-T1
OG0003119	GBNWG_007773-T1	GBNWH_009585-T1
OG0003120	GBNWG_007774-T1	GBNWH_011828-T1
OG0003121	GBNWG_007776-T1	GBNWH_005380-T1
OG0003122	GBNWG_007777-T1	GBNWH_005257-T1
OG0003123	GBNWG_007781-T1	GBNWH_004823-T1
OG0003124	GBNWG_007782-T1	GBNWH_004835-T1
OG0003125	GBNWG_007789-T1	GBNWH_010159-T1
OG0003126	GBNWG_007795-T1	GBNWH_002662-T1
OG0003127	GBNWG_007802-T1	GBNWH_002092-T1
OG0003128	GBNWG_007805-T1	GBNWH_009065-T1
OG0003129	GBNWG_007810-T1	GBNWH_007934-T1
OG0003130	GBNWG_007812-T1	GBNWH_006353-T1
OG0003131	GBNWG_007813-T1	GBNWH_007526-T1
OG0003132	GBNWG_007814-T1	GBNWH_009562-T1
OG0003133	GBNWG_007818-T1	GBNWH_000987-T1
OG0003134	GBNWG_007820-T1	GBNWH_000162-T1
OG0003135	GBNWG_007823-T1	GBNWH_003458-T1
OG0003136	GBNWG_007824-T1	GBNWH_002064-T1
OG0003137	GBNWG_007825-T1	GBNWH_009823-T1
OG0003138	GBNWG_007827-T1	GBNWH_000468-T1
OG0003139	GBNWG_007828-T1	GBNWH_003652-T1
OG0003140	GBNWG_007830-T1	GBNWH_009676-T1
OG0003141	GBNWG_007831-T1	GBNWH_005376-T1
OG0003142	GBNWG_007832-T1	GBNWH_007305-T1
OG0003143	GBNWG_007833-T1	GBNWH_000466-T1
OG0003144	GBNWG_007836-T1	GBNWH_003481-T1
OG0003145	GBNWG_007837-T1	GBNWH_004459-T1
OG0003146	GBNWG_007839-T1	GBNWH_006151-T1
OG0003147	GBNWG_007840-T1	GBNWH_004965-T1
OG0003148	GBNWG_007841-T1	GBNWH_008258-T1
OG0003149	GBNWG_007861-T1	GBNWH_009568-T1
OG0003150	GBNWG_007865-T1	GBNWH_006612-T1
OG0003151	GBNWG_007866-T1	GBNWH_005474-T1
OG0003152	GBNWG_007867-T1	GBNWH_006357-T1
OG0003153	GBNWG_007868-T1	GBNWH_004148-T1
OG0003154	GBNWG_007870-T1	GBNWH_012197-T1
OG0003155	GBNWG_007871-T1	GBNWH_005215-T1
OG0003156	GBNWG_007872-T1	GBNWH_006512-T1
OG0003157	GBNWG_007879-T1	GBNWH_010904-T1
OG0003158	GBNWG_007880-T1	GBNWH_001546-T1
OG0003159	GBNWG_007882-T1	GBNWH_003510-T1
OG0003160	GBNWG_007884-T1	GBNWH_009854-T1
OG0003161	GBNWG_007885-T1	GBNWH_010917-T1
OG0003162	GBNWG_007887-T1	GBNWH_003780-T1
OG0003163	GBNWG_007891-T1	GBNWH_011969-T1
OG0003164	GBNWG_007903-T1	GBNWH_008618-T1
OG0003165	GBNWG_007904-T1	GBNWH_003694-T1
OG0003166	GBNWG_007906-T1	GBNWH_002332-T1
OG0003167	GBNWG_007907-T1	GBNWH_000117-T1
OG0003168	GBNWG_007908-T1	GBNWH_008707-T1
OG0003169	GBNWG_007909-T1	GBNWH_003320-T1
OG0003170	GBNWG_007910-T1	GBNWH_010886-T1
OG0003171	GBNWG_007916-T1	GBNWH_009446-T1
OG0003172	GBNWG_007921-T1	GBNWH_010452-T1
OG0003173	GBNWG_007922-T1	GBNWH_000654-T1
OG0003174	GBNWG_007923-T1	GBNWH_009513-T1
OG0003175	GBNWG_007930-T1	GBNWH_010297-T1
OG0003176	GBNWG_007932-T1	GBNWH_003848-T1
OG0003177	GBNWG_007940-T1	GBNWH_002802-T1
OG0003178	GBNWG_007942-T1	GBNWH_008597-T1
OG0003179	GBNWG_007948-T1	GBNWH_006614-T1
OG0003180	GBNWG_007949-T1	GBNWH_008740-T1
OG0003181	GBNWG_007952-T1	GBNWH_005347-T1
OG0003182	GBNWG_007954-T1	GBNWH_000287-T1
OG0003183	GBNWG_007955-T1	GBNWH_009936-T1
OG0003184	GBNWG_007958-T1	GBNWH_002002-T1
OG0003185	GBNWG_007959-T1	GBNWH_007615-T1
OG0003186	GBNWG_007960-T1	GBNWH_008495-T1
OG0003187	GBNWG_007963-T1	GBNWH_011355-T1
OG0003188	GBNWG_007964-T1	GBNWH_009473-T1
OG0003189	GBNWG_007965-T1	GBNWH_008712-T1
OG0003190	GBNWG_007968-T1	GBNWH_009682-T1
OG0003191	GBNWG_007970-T1	GBNWH_002710-T1
OG0003192	GBNWG_007971-T1	GBNWH_010245-T1
OG0003193	GBNWG_007974-T1	GBNWH_004570-T1
OG0003194	GBNWG_007977-T1	GBNWH_006071-T1
OG0003195	GBNWG_007979-T1	GBNWH_011976-T1
OG0003196	GBNWG_007980-T1	GBNWH_006502-T1
OG0003197	GBNWG_007990-T1	GBNWH_011259-T1
OG0003198	GBNWG_007997-T1	GBNWH_003249-T1
OG0003199	GBNWG_008005-T1	GBNWH_000841-T1
OG0003200	GBNWG_008006-T1	GBNWH_000203-T1
OG0003201	GBNWG_008007-T1	GBNWH_001845-T1
OG0003202	GBNWG_008009-T1	GBNWH_011915-T1
OG0003203	GBNWG_008011-T1	GBNWH_000547-T1
OG0003204	GBNWG_008012-T1	GBNWH_010255-T1
OG0003205	GBNWG_008013-T1	GBNWH_008655-T1
OG0003206	GBNWG_008017-T1	GBNWH_001576-T1
OG0003207	GBNWG_008018-T1	GBNWH_005067-T1
OG0003208	GBNWG_008019-T1	GBNWH_008003-T1
OG0003209	GBNWG_008020-T1	GBNWH_001928-T1
OG0003210	GBNWG_008028-T1	GBNWH_000390-T1
OG0003211	GBNWG_008029-T1	GBNWH_008551-T1
OG0003212	GBNWG_008030-T1	GBNWH_003394-T1
OG0003213	GBNWG_008042-T1	GBNWH_000073-T1
OG0003214	GBNWG_008046-T1	GBNWH_011861-T1
OG0003215	GBNWG_008048-T1	GBNWH_000011-T1
OG0003216	GBNWG_008050-T1	GBNWH_004973-T1
OG0003217	GBNWG_008052-T1	GBNWH_001281-T1
OG0003218	GBNWG_008053-T1	GBNWH_011975-T1
OG0003219	GBNWG_008068-T1	GBNWH_012100-T1
OG0003220	GBNWG_008069-T1	GBNWH_011518-T1
OG0003221	GBNWG_008071-T1	GBNWH_000168-T1
OG0003222	GBNWG_008073-T1	GBNWH_001069-T1
OG0003223	GBNWG_008074-T1	GBNWH_010571-T1
OG0003224	GBNWG_008078-T1	GBNWH_010534-T1
OG0003225	GBNWG_008079-T1	GBNWH_011748-T1
OG0003226	GBNWG_008085-T1	GBNWH_007050-T1
OG0003227	GBNWG_008086-T1	GBNWH_001219-T1
OG0003228	GBNWG_008087-T1	GBNWH_005583-T1
OG0003229	GBNWG_008092-T1	GBNWH_005775-T1
OG0003230	GBNWG_008093-T1	GBNWH_010475-T1
OG0003231	GBNWG_008097-T1	GBNWH_006596-T1
OG0003232	GBNWG_008098-T1	GBNWH_001680-T1
OG0003233	GBNWG_008106-T1	GBNWH_007143-T1
OG0003234	GBNWG_008107-T1	GBNWH_004321-T1
OG0003235	GBNWG_008120-T1	GBNWH_007584-T1
OG0003236	GBNWG_008121-T1	GBNWH_007608-T1
OG0003237	GBNWG_008122-T1	GBNWH_006286-T1
OG0003238	GBNWG_008124-T1	GBNWH_011060-T1
OG0003239	GBNWG_008125-T1	GBNWH_011063-T1
OG0003240	GBNWG_008130-T1	GBNWH_002799-T1
OG0003241	GBNWG_008131-T1	GBNWH_006850-T1
OG0003242	GBNWG_008140-T1	GBNWH_002558-T1
OG0003243	GBNWG_008144-T1	GBNWH_008074-T1
OG0003244	GBNWG_008162-T1	GBNWH_001016-T1
OG0003245	GBNWG_008163-T1	GBNWH_001983-T1
OG0003246	GBNWG_008164-T1	GBNWH_010588-T1
OG0003247	GBNWG_008173-T1	GBNWH_007479-T1
OG0003248	GBNWG_008174-T1	GBNWH_011363-T1
OG0003249	GBNWG_008178-T1	GBNWH_000272-T1
OG0003250	GBNWG_008184-T1	GBNWH_010551-T1
OG0003251	GBNWG_008196-T1	GBNWH_004500-T1
OG0003252	GBNWG_008199-T1	GBNWH_001098-T1
OG0003253	GBNWG_008203-T1	GBNWH_007111-T1
OG0003254	GBNWG_008209-T1	GBNWH_008520-T1
OG0003255	GBNWG_008215-T1	GBNWH_008490-T1
OG0003256	GBNWG_008237-T1	GBNWH_010657-T1
OG0003257	GBNWG_008238-T1	GBNWH_006356-T1
OG0003258	GBNWG_008239-T1	GBNWH_008552-T1
OG0003259	GBNWG_008241-T1	GBNWH_008610-T1
OG0003260	GBNWG_008268-T1	GBNWH_000588-T1
OG0003261	GBNWG_008270-T1	GBNWH_004499-T1
OG0003262	GBNWG_008276-T1	GBNWH_009933-T1
OG0003263	GBNWG_008278-T1	GBNWH_007728-T1
OG0003264	GBNWG_008284-T1	GBNWH_007711-T1
OG0003265	GBNWG_008291-T1	GBNWH_000433-T1
OG0003266	GBNWG_008292-T1	GBNWH_009925-T1
OG0003267	GBNWG_008293-T1	GBNWH_006962-T1
OG0003268	GBNWG_008295-T1	GBNWH_000578-T1
OG0003269	GBNWG_008297-T1	GBNWH_004278-T1
OG0003270	GBNWG_008298-T1	GBNWH_007330-T1
OG0003271	GBNWG_008303-T1	GBNWH_011548-T1
OG0003272	GBNWG_008307-T1	GBNWH_010725-T1
OG0003273	GBNWG_008308-T1	GBNWH_010034-T1
OG0003274	GBNWG_008310-T1	GBNWH_010642-T1
OG0003275	GBNWG_008312-T1	GBNWH_006506-T1
OG0003276	GBNWG_008313-T1	GBNWH_002089-T1
OG0003277	GBNWG_008317-T1	GBNWH_000622-T1
OG0003278	GBNWG_008320-T1	GBNWH_012085-T1
OG0003279	GBNWG_008331-T1	GBNWH_004377-T1
OG0003280	GBNWG_008333-T1	GBNWH_012177-T1
OG0003281	GBNWG_008350-T1	GBNWH_006042-T1
OG0003282	GBNWG_008351-T1	GBNWH_009515-T1
OG0003283	GBNWG_008368-T1	GBNWH_003999-T1
OG0003284	GBNWG_008371-T1	GBNWH_001954-T1
OG0003285	GBNWG_008372-T1	GBNWH_001949-T1
OG0003286	GBNWG_008405-T1	GBNWH_010576-T1
OG0003287	GBNWG_008416-T1	GBNWH_006704-T1
OG0003288	GBNWG_008425-T1	GBNWH_007091-T1
OG0003289	GBNWG_008428-T1	GBNWH_006726-T1
OG0003290	GBNWG_008429-T1	GBNWH_009724-T1
OG0003291	GBNWG_008432-T1	GBNWH_007620-T1
OG0003292	GBNWG_008434-T1	GBNWH_005037-T1
OG0003293	GBNWG_008435-T1	GBNWH_009812-T1
OG0003294	GBNWG_008439-T1	GBNWH_011011-T1
OG0003295	GBNWG_008440-T1	GBNWH_011414-T1
OG0003296	GBNWG_008441-T1	GBNWH_001166-T1
OG0003297	GBNWG_008443-T1	GBNWH_000524-T1
OG0003298	GBNWG_008444-T1	GBNWH_006090-T1
OG0003299	GBNWG_008445-T1	GBNWH_007431-T1
OG0003300	GBNWG_008450-T1	GBNWH_006581-T1
OG0003301	GBNWG_008457-T1	GBNWH_005351-T1
OG0003302	GBNWG_008462-T1	GBNWH_009267-T1
OG0003303	GBNWG_008464-T1	GBNWH_004780-T1
OG0003304	GBNWG_008470-T1	GBNWH_004087-T1
OG0003305	GBNWG_008471-T1	GBNWH_009537-T1
OG0003306	GBNWG_008476-T1	GBNWH_007914-T1
OG0003307	GBNWG_008480-T1	GBNWH_008465-T1
OG0003308	GBNWG_008482-T1	GBNWH_002762-T1
OG0003309	GBNWG_008484-T1	GBNWH_004412-T1
OG0003310	GBNWG_008485-T1	GBNWH_009223-T1
OG0003311	GBNWG_008486-T1	GBNWH_001003-T1
OG0003312	GBNWG_008487-T1	GBNWH_007903-T1
OG0003313	GBNWG_008491-T1	GBNWH_007656-T1
OG0003314	GBNWG_008493-T1	GBNWH_008854-T1
OG0003315	GBNWG_008504-T1	GBNWH_009873-T1
OG0003316	GBNWG_008505-T1	GBNWH_001885-T1
OG0003317	GBNWG_008506-T1	GBNWH_000531-T1
OG0003318	GBNWG_008513-T1	GBNWH_006352-T1
OG0003319	GBNWG_008517-T1	GBNWH_011513-T1
OG0003320	GBNWG_008519-T1	GBNWH_000240-T1
OG0003321	GBNWG_008522-T1	GBNWH_010695-T1
OG0003322	GBNWG_008528-T1	GBNWH_012045-T1
OG0003323	GBNWG_008529-T1	GBNWH_011216-T1
OG0003324	GBNWG_008531-T1	GBNWH_003417-T1
OG0003325	GBNWG_008534-T1	GBNWH_003752-T1
OG0003326	GBNWG_008538-T1	GBNWH_002176-T1
OG0003327	GBNWG_008539-T1	GBNWH_007850-T1
OG0003328	GBNWG_008542-T1	GBNWH_005242-T1
OG0003329	GBNWG_008544-T1	GBNWH_010669-T1
OG0003330	GBNWG_008546-T1	GBNWH_003358-T1
OG0003331	GBNWG_008547-T1	GBNWH_006089-T1
OG0003332	GBNWG_008548-T1	GBNWH_003450-T1
OG0003333	GBNWG_008565-T1	GBNWH_011944-T1
OG0003334	GBNWG_008566-T1	GBNWH_002128-T1
OG0003335	GBNWG_008569-T1	GBNWH_010208-T1
OG0003336	GBNWG_008574-T1	GBNWH_004172-T1
OG0003337	GBNWG_008577-T1	GBNWH_001372-T1
OG0003338	GBNWG_008581-T1	GBNWH_003519-T1
OG0003339	GBNWG_008582-T1	GBNWH_008753-T1
OG0003340	GBNWG_008624-T1	GBNWH_000449-T1
OG0003341	GBNWG_008626-T1	GBNWH_008422-T1
OG0003342	GBNWG_008628-T1	GBNWH_000860-T1
OG0003343	GBNWG_008640-T1	GBNWH_004701-T1
OG0003344	GBNWG_008649-T1	GBNWH_001050-T1
OG0003345	GBNWG_008650-T1	GBNWH_011664-T1
OG0003346	GBNWG_008653-T1	GBNWH_003548-T1
OG0003347	GBNWG_008654-T1	GBNWH_003500-T1
OG0003348	GBNWG_008656-T1	GBNWH_011437-T1
OG0003349	GBNWG_008657-T1	GBNWH_009474-T1
OG0003350	GBNWG_008660-T1	GBNWH_009625-T1
OG0003351	GBNWG_008665-T1	GBNWH_009734-T1
OG0003352	GBNWG_008690-T1	GBNWH_005153-T1
OG0003353	GBNWG_008691-T1	GBNWH_005939-T1
OG0003354	GBNWG_008694-T1	GBNWH_011851-T1
OG0003355	GBNWG_008695-T1	GBNWH_009733-T1
OG0003356	GBNWG_008701-T1	GBNWH_006031-T1
OG0003357	GBNWG_008720-T1	GBNWH_000041-T1
OG0003358	GBNWG_008727-T1	GBNWH_001408-T1
OG0003359	GBNWG_008728-T1	GBNWH_004457-T1
OG0003360	GBNWG_008729-T1	GBNWH_009556-T1
OG0003361	GBNWG_008730-T1	GBNWH_005624-T1
OG0003362	GBNWG_008733-T1	GBNWH_009483-T1
OG0003363	GBNWG_008735-T1	GBNWH_001846-T1
OG0003364	GBNWG_008739-T1	GBNWH_004365-T1
OG0003365	GBNWG_008740-T1	GBNWH_004406-T1
OG0003366	GBNWG_008765-T1	GBNWH_011968-T1
OG0003367	GBNWG_008777-T1	GBNWH_000913-T1
OG0003368	GBNWG_008778-T1	GBNWH_010022-T1
OG0003369	GBNWG_008779-T1	GBNWH_011539-T1
OG0003370	GBNWG_008801-T1	GBNWH_001974-T1
OG0003371	GBNWG_008804-T1	GBNWH_010343-T1
OG0003372	GBNWG_008806-T1	GBNWH_005821-T1
OG0003373	GBNWG_008807-T1	GBNWH_011606-T1
OG0003374	GBNWG_008808-T1	GBNWH_011659-T1
OG0003375	GBNWG_008811-T1	GBNWH_007394-T1
OG0003376	GBNWG_008812-T1	GBNWH_005109-T1
OG0003377	GBNWG_008813-T1	GBNWH_011433-T1
OG0003378	GBNWG_008814-T1	GBNWH_010785-T1
OG0003379	GBNWG_008815-T1	GBNWH_000968-T1
OG0003380	GBNWG_008816-T1	GBNWH_001786-T1
OG0003381	GBNWG_008817-T1	GBNWH_009663-T1
OG0003382	GBNWG_008819-T1	GBNWH_012091-T1
OG0003383	GBNWG_008820-T1	GBNWH_011206-T1
OG0003384	GBNWG_008823-T1	GBNWH_001086-T1
OG0003385	GBNWG_008825-T1	GBNWH_009163-T1
OG0003386	GBNWG_008831-T1	GBNWH_011309-T1
OG0003387	GBNWG_008832-T1	GBNWH_011980-T1
OG0003388	GBNWG_008839-T1	GBNWH_004509-T1
OG0003389	GBNWG_008843-T1	GBNWH_008901-T1
OG0003390	GBNWG_008844-T1	GBNWH_009218-T1
OG0003391	GBNWG_008854-T1	GBNWH_011515-T1
OG0003392	GBNWG_008855-T1	GBNWH_010910-T1
OG0003393	GBNWG_008857-T1	GBNWH_006495-T1
OG0003394	GBNWG_008858-T1	GBNWH_009639-T1
OG0003395	GBNWG_008864-T1	GBNWH_011379-T1
OG0003396	GBNWG_008871-T1	GBNWH_001562-T1
OG0003397	GBNWG_008880-T1	GBNWH_001968-T1
OG0003398	GBNWG_008881-T1	GBNWH_002546-T1
OG0003399	GBNWG_008885-T1	GBNWH_011527-T1
OG0003400	GBNWG_008886-T1	GBNWH_007925-T1
OG0003401	GBNWG_008887-T1	GBNWH_008945-T1
OG0003402	GBNWG_008890-T1	GBNWH_008922-T1
OG0003403	GBNWG_008891-T1	GBNWH_004753-T1
OG0003404	GBNWG_008899-T1	GBNWH_003972-T1
OG0003405	GBNWG_008900-T1	GBNWH_001586-T1
OG0003406	GBNWG_008901-T1	GBNWH_009214-T1
OG0003407	GBNWG_008902-T1	GBNWH_004240-T1
OG0003408	GBNWG_008905-T1	GBNWH_001784-T1
OG0003409	GBNWG_008906-T1	GBNWH_006773-T1
OG0003410	GBNWG_008907-T1	GBNWH_003581-T1
OG0003411	GBNWG_008916-T1	GBNWH_010664-T1
OG0003412	GBNWG_008918-T1	GBNWH_006440-T1
OG0003413	GBNWG_008925-T1	GBNWH_003974-T1
OG0003414	GBNWG_008928-T1	GBNWH_008533-T1
OG0003415	GBNWG_008932-T1	GBNWH_002940-T1
OG0003416	GBNWG_008933-T1	GBNWH_001837-T1
OG0003417	GBNWG_008954-T1	GBNWH_009907-T1
OG0003418	GBNWG_008955-T1	GBNWH_010866-T1
OG0003419	GBNWG_008956-T1	GBNWH_005484-T1
OG0003420	GBNWG_008957-T1	GBNWH_011704-T1
OG0003421	GBNWG_008959-T1	GBNWH_003605-T1
OG0003422	GBNWG_008960-T1	GBNWH_009943-T1
OG0003423	GBNWG_008961-T1	GBNWH_001613-T1
OG0003424	GBNWG_008962-T1	GBNWH_011909-T1
OG0003425	GBNWG_008966-T1	GBNWH_002777-T1
OG0003426	GBNWG_008968-T1	GBNWH_010593-T1
OG0003427	GBNWG_008972-T1	GBNWH_009231-T1
OG0003428	GBNWG_008973-T1	GBNWH_009709-T1
OG0003429	GBNWG_008974-T1	GBNWH_011557-T1
OG0003430	GBNWG_008977-T1	GBNWH_000279-T1
OG0003431	GBNWG_008979-T1	GBNWH_010190-T1
OG0003432	GBNWG_008980-T1	GBNWH_007454-T1
OG0003433	GBNWG_008982-T1	GBNWH_004210-T1
OG0003434	GBNWG_009016-T1	GBNWH_011939-T1
OG0003435	GBNWG_009021-T1	GBNWH_010876-T1
OG0003436	GBNWG_009024-T1	GBNWH_009317-T1
OG0003437	GBNWG_009026-T1	GBNWH_008583-T1
OG0003438	GBNWG_009027-T1	GBNWH_008971-T1
OG0003439	GBNWG_009039-T1	GBNWH_009066-T1
OG0003440	GBNWG_009040-T1	GBNWH_003532-T1
OG0003441	GBNWG_009042-T1	GBNWH_010853-T1
OG0003442	GBNWG_009043-T1	GBNWH_010843-T1
OG0003443	GBNWG_009047-T1	GBNWH_003340-T1
OG0003444	GBNWG_009048-T1	GBNWH_001297-T1
OG0003445	GBNWG_009049-T1	GBNWH_000363-T1
OG0003446	GBNWG_009057-T1	GBNWH_005164-T1
OG0003447	GBNWG_009059-T1	GBNWH_009503-T1
OG0003448	GBNWG_009061-T1	GBNWH_007457-T1
OG0003449	GBNWG_009062-T1	GBNWH_008868-T1
OG0003450	GBNWG_009064-T1	GBNWH_009977-T1
OG0003451	GBNWG_009067-T1	GBNWH_003735-T1
OG0003452	GBNWG_009070-T1	GBNWH_010531-T1
OG0003453	GBNWG_009071-T1	GBNWH_001802-T1
OG0003454	GBNWG_009076-T1	GBNWH_009094-T1
OG0003455	GBNWG_009077-T1	GBNWH_006095-T1
OG0003456	GBNWG_009078-T1	GBNWH_009613-T1
OG0003457	GBNWG_009079-T1	GBNWH_010908-T1
OG0003458	GBNWG_009080-T1	GBNWH_000134-T1
OG0003459	GBNWG_009089-T1	GBNWH_000182-T1
OG0003460	GBNWG_009104-T1	GBNWH_004502-T1
OG0003461	GBNWG_009114-T1	GBNWH_000273-T1
OG0003462	GBNWG_009121-T1	GBNWH_002175-T1
OG0003463	GBNWG_009124-T1	GBNWH_010998-T1
OG0003464	GBNWG_009126-T1	GBNWH_002570-T1
OG0003465	GBNWG_009127-T1	GBNWH_011563-T1
OG0003466	GBNWG_009128-T1	GBNWH_007861-T1
OG0003467	GBNWG_009129-T1	GBNWH_010537-T1
OG0003468	GBNWG_009134-T1	GBNWH_010771-T1
OG0003469	GBNWG_009136-T1	GBNWH_006657-T1
OG0003470	GBNWG_009140-T1	GBNWH_008231-T1
OG0003471	GBNWG_009144-T1	GBNWH_011681-T1
OG0003472	GBNWG_009145-T1	GBNWH_000533-T1
OG0003473	GBNWG_009146-T1	GBNWH_011995-T1
OG0003474	GBNWG_009147-T1	GBNWH_010388-T1
OG0003475	GBNWG_009150-T1	GBNWH_001248-T1
OG0003476	GBNWG_009154-T1	GBNWH_004678-T1
OG0003477	GBNWG_009155-T1	GBNWH_009394-T1
OG0003478	GBNWG_009157-T1	GBNWH_009119-T1
OG0003479	GBNWG_009168-T1	GBNWH_010834-T1
OG0003480	GBNWG_009169-T1	GBNWH_000266-T1
OG0003481	GBNWG_009170-T1	GBNWH_009555-T1
OG0003482	GBNWG_009177-T1	GBNWH_008963-T1
OG0003483	GBNWG_009182-T1	GBNWH_000580-T1
OG0003484	GBNWG_009196-T1	GBNWH_010570-T1
OG0003485	GBNWG_009197-T1	GBNWH_005321-T1
OG0003486	GBNWG_009203-T1	GBNWH_000028-T1
OG0003487	GBNWG_009206-T1	GBNWH_009908-T1
OG0003488	GBNWG_009209-T1	GBNWH_000557-T1
OG0003489	GBNWG_009212-T1	GBNWH_011489-T1
OG0003490	GBNWG_009213-T1	GBNWH_010466-T1
OG0003491	GBNWG_009217-T1	GBNWH_002559-T1
OG0003492	GBNWG_009225-T1	GBNWH_002916-T1
OG0003493	GBNWG_009226-T1	GBNWH_002394-T1
OG0003494	GBNWG_009227-T1	GBNWH_004228-T1
OG0003495	GBNWG_009235-T1	GBNWH_005182-T1
OG0003496	GBNWG_009237-T1	GBNWH_007905-T1
