	Circinella_umbellata_RSA_505-.aa	Circinella_umbellata_RSA_505_Plus.aa
OG0015246		GBNWH_010096-T1
OG0015247		GBNWH_010100-T1
OG0015248		GBNWH_010101-T1
OG0015249		GBNWH_010102-T1
OG0015250		GBNWH_010104-T1
OG0015251		GBNWH_010105-T1
OG0015252		GBNWH_010106-T1
OG0015253		GBNWH_010109-T1
OG0015254		GBNWH_010110-T1
OG0015255		GBNWH_010111-T1
OG0015256		GBNWH_010113-T1
OG0015257		GBNWH_010120-T1
OG0015258		GBNWH_010121-T1
OG0015259		GBNWH_010123-T1
OG0015260		GBNWH_010125-T1
OG0015261		GBNWH_010126-T1
OG0015262		GBNWH_010128-T1
OG0015263		GBNWH_010129-T1
OG0015264		GBNWH_010130-T1
OG0015265		GBNWH_010134-T1
OG0015266		GBNWH_010136-T1
OG0015267		GBNWH_010137-T1
OG0015268		GBNWH_010138-T1
OG0015269		GBNWH_010139-T1
OG0015270		GBNWH_010140-T1
OG0015271		GBNWH_010141-T1
OG0015272		GBNWH_010142-T1
OG0015273		GBNWH_010143-T1
OG0015274		GBNWH_010144-T1
OG0015275		GBNWH_010147-T1
OG0015276		GBNWH_010149-T1
OG0015277		GBNWH_010150-T1
OG0015278		GBNWH_010151-T1
OG0015279		GBNWH_010152-T1
OG0015280		GBNWH_010156-T1
OG0015281		GBNWH_010158-T1
OG0015282		GBNWH_010161-T1
OG0015283		GBNWH_010162-T1
OG0015284		GBNWH_010165-T1
OG0015285		GBNWH_010166-T1
OG0015286		GBNWH_010167-T1
OG0015287		GBNWH_010168-T1
OG0015288		GBNWH_010169-T1
OG0015289		GBNWH_010170-T1
OG0015290		GBNWH_010171-T1
OG0015291		GBNWH_010172-T1
OG0015292		GBNWH_010173-T1
OG0015293		GBNWH_010176-T1
OG0015294		GBNWH_010180-T1
OG0015295		GBNWH_010181-T1
OG0015296		GBNWH_010184-T1
OG0015297		GBNWH_010188-T1
OG0015298		GBNWH_010189-T1
OG0015299		GBNWH_010191-T1
OG0015300		GBNWH_010192-T1
OG0015301		GBNWH_010194-T1
OG0015302		GBNWH_010197-T1
OG0015303		GBNWH_010200-T1
OG0015304		GBNWH_010203-T1
OG0015305		GBNWH_010207-T1
OG0015306		GBNWH_010209-T1
OG0015307		GBNWH_010213-T1
OG0015308		GBNWH_010214-T1
OG0015309		GBNWH_010215-T1
OG0015310		GBNWH_010216-T1
OG0015311		GBNWH_010218-T1
OG0015312		GBNWH_010219-T1
OG0015313		GBNWH_010220-T1
OG0015314		GBNWH_010223-T1
OG0015315		GBNWH_010225-T1
OG0015316		GBNWH_010226-T1
OG0015317		GBNWH_010227-T1
OG0015318		GBNWH_010228-T1
OG0015319		GBNWH_010232-T1
OG0015320		GBNWH_010233-T1
OG0015321		GBNWH_010234-T1
OG0015322		GBNWH_010236-T1
OG0015323		GBNWH_010239-T1
OG0015324		GBNWH_010240-T1
OG0015325		GBNWH_010241-T1
OG0015326		GBNWH_010242-T1
OG0015327		GBNWH_010246-T1
OG0015328		GBNWH_010247-T1
OG0015329		GBNWH_010250-T1
OG0015330		GBNWH_010252-T1
OG0015331		GBNWH_010253-T1
OG0015332		GBNWH_010257-T1
OG0015333		GBNWH_010258-T1
OG0015334		GBNWH_010259-T1
OG0015335		GBNWH_010260-T1
OG0015336		GBNWH_010261-T1
OG0015337		GBNWH_010263-T1
OG0015338		GBNWH_010264-T1
OG0015339		GBNWH_010265-T1
OG0015340		GBNWH_010267-T1
OG0015341		GBNWH_010268-T1
OG0015342		GBNWH_010271-T1
OG0015343		GBNWH_010272-T1
OG0015344		GBNWH_010273-T1
OG0015345		GBNWH_010274-T1
OG0015346		GBNWH_010275-T1
OG0015347		GBNWH_010278-T1
OG0015348		GBNWH_010279-T1
OG0015349		GBNWH_010282-T1
OG0015350		GBNWH_010283-T1
OG0015351		GBNWH_010284-T1
OG0015352		GBNWH_010285-T1
OG0015353		GBNWH_010286-T1
OG0015354		GBNWH_010287-T1
OG0015355		GBNWH_010288-T1
OG0015356		GBNWH_010291-T1
OG0015357		GBNWH_010292-T1
OG0015358		GBNWH_010293-T1
OG0015359		GBNWH_010294-T1
OG0015360		GBNWH_010299-T1
OG0015361		GBNWH_010304-T1
OG0015362		GBNWH_010305-T1
OG0015363		GBNWH_010306-T1
OG0015364		GBNWH_010307-T1
OG0015365		GBNWH_010308-T1
OG0015366		GBNWH_010309-T1
OG0015367		GBNWH_010310-T1
OG0015368		GBNWH_010314-T1
OG0015369		GBNWH_010315-T1
OG0015370		GBNWH_010316-T1
OG0015371		GBNWH_010317-T1
OG0015372		GBNWH_010318-T1
OG0015373		GBNWH_010319-T1
OG0015374		GBNWH_010320-T1
OG0015375		GBNWH_010322-T1
OG0015376		GBNWH_010323-T1
OG0015377		GBNWH_010325-T1
OG0015378		GBNWH_010327-T1
OG0015379		GBNWH_010328-T1
OG0015380		GBNWH_010329-T1
OG0015381		GBNWH_010330-T1
OG0015382		GBNWH_010331-T1
OG0015383		GBNWH_010333-T1
OG0015384		GBNWH_010336-T1
OG0015385		GBNWH_010341-T1
OG0015386		GBNWH_010344-T1
OG0015387		GBNWH_010348-T1
OG0015388		GBNWH_010352-T1
OG0015389		GBNWH_010353-T1
OG0015390		GBNWH_010354-T1
OG0015391		GBNWH_010356-T1
OG0015392		GBNWH_010357-T1
OG0015393		GBNWH_010359-T1
OG0015394		GBNWH_010360-T1
OG0015395		GBNWH_010362-T1
OG0015396		GBNWH_010363-T1
OG0015397		GBNWH_010366-T1
OG0015398		GBNWH_010368-T1
OG0015399		GBNWH_010369-T1
OG0015400		GBNWH_010372-T1
OG0015401		GBNWH_010373-T1
OG0015402		GBNWH_010374-T1
OG0015403		GBNWH_010375-T1
OG0015404		GBNWH_010379-T1
OG0015405		GBNWH_010380-T1
OG0015406		GBNWH_010381-T1
OG0015407		GBNWH_010383-T1
OG0015408		GBNWH_010386-T1
OG0015409		GBNWH_010390-T1
OG0015410		GBNWH_010392-T1
OG0015411		GBNWH_010394-T1
OG0015412		GBNWH_010395-T1
OG0015413		GBNWH_010398-T1
OG0015414		GBNWH_010399-T1
OG0015415		GBNWH_010402-T1
OG0015416		GBNWH_010404-T1
OG0015417		GBNWH_010406-T1
OG0015418		GBNWH_010407-T1
OG0015419		GBNWH_010410-T1
OG0015420		GBNWH_010412-T1
OG0015421		GBNWH_010413-T1
OG0015422		GBNWH_010416-T1
OG0015423		GBNWH_010419-T1
OG0015424		GBNWH_010420-T1
OG0015425		GBNWH_010422-T1
OG0015426		GBNWH_010423-T1
OG0015427		GBNWH_010424-T1
OG0015428		GBNWH_010425-T1
OG0015429		GBNWH_010426-T1
OG0015430		GBNWH_010427-T1
OG0015431		GBNWH_010428-T1
OG0015432		GBNWH_010429-T1
OG0015433		GBNWH_010432-T1
OG0015434		GBNWH_010436-T1
OG0015435		GBNWH_010439-T1
OG0015436		GBNWH_010440-T1
OG0015437		GBNWH_010441-T1
OG0015438		GBNWH_010443-T1
OG0015439		GBNWH_010444-T1
OG0015440		GBNWH_010446-T1
OG0015441		GBNWH_010447-T1
OG0015442		GBNWH_010448-T1
OG0015443		GBNWH_010450-T1
OG0015444		GBNWH_010451-T1
OG0015445		GBNWH_010453-T1
OG0015446		GBNWH_010459-T1
OG0015447		GBNWH_010460-T1
OG0015448		GBNWH_010461-T1
OG0015449		GBNWH_010463-T1
OG0015450		GBNWH_010467-T1
OG0015451		GBNWH_010468-T1
OG0015452		GBNWH_010469-T1
OG0015453		GBNWH_010471-T1
OG0015454		GBNWH_010472-T1
OG0015455		GBNWH_010473-T1
OG0015456		GBNWH_010474-T1
OG0015457		GBNWH_010476-T1
OG0015458		GBNWH_010477-T1
OG0015459		GBNWH_010479-T1
OG0015460		GBNWH_010481-T1
OG0015461		GBNWH_010482-T1
OG0015462		GBNWH_010483-T1
OG0015463		GBNWH_010484-T1
OG0015464		GBNWH_010487-T1
OG0015465		GBNWH_010490-T1
OG0015466		GBNWH_010493-T1
OG0015467		GBNWH_010494-T1
OG0015468		GBNWH_010495-T1
OG0015469		GBNWH_010498-T1
OG0015470		GBNWH_010500-T1
OG0015471		GBNWH_010502-T1
OG0015472		GBNWH_010503-T1
OG0015473		GBNWH_010504-T1
OG0015474		GBNWH_010505-T1
OG0015475		GBNWH_010508-T1
OG0015476		GBNWH_010511-T1
OG0015477		GBNWH_010513-T1
OG0015478		GBNWH_010514-T1
OG0015479		GBNWH_010515-T1
OG0015480		GBNWH_010518-T1
OG0015481		GBNWH_010519-T1
OG0015482		GBNWH_010523-T1
OG0015483		GBNWH_010524-T1
OG0015484		GBNWH_010525-T1
OG0015485		GBNWH_010529-T1
OG0015486		GBNWH_010533-T1
OG0015487		GBNWH_010536-T1
OG0015488		GBNWH_010538-T1
OG0015489		GBNWH_010540-T1
OG0015490		GBNWH_010542-T1
OG0015491		GBNWH_010545-T1
OG0015492		GBNWH_010546-T1
OG0015493		GBNWH_010550-T1
OG0015494		GBNWH_010553-T1
OG0015495		GBNWH_010554-T1
OG0015496		GBNWH_010555-T1
OG0015497		GBNWH_010559-T1
OG0015498		GBNWH_010560-T1
OG0015499		GBNWH_010562-T1
OG0015500		GBNWH_010563-T1
OG0015501		GBNWH_010565-T1
OG0015502		GBNWH_010566-T1
OG0015503		GBNWH_010567-T1
OG0015504		GBNWH_010568-T1
OG0015505		GBNWH_010569-T1
OG0015506		GBNWH_010572-T1
OG0015507		GBNWH_010573-T1
OG0015508		GBNWH_010578-T1
OG0015509		GBNWH_010579-T1
OG0015510		GBNWH_010580-T1
OG0015511		GBNWH_010585-T1
OG0015512		GBNWH_010592-T1
OG0015513		GBNWH_010596-T1
OG0015514		GBNWH_010597-T1
OG0015515		GBNWH_010598-T1
OG0015516		GBNWH_010599-T1
OG0015517		GBNWH_010600-T1
OG0015518		GBNWH_010602-T1
OG0015519		GBNWH_010603-T1
OG0015520		GBNWH_010604-T1
OG0015521		GBNWH_010605-T1
OG0015522		GBNWH_010608-T1
OG0015523		GBNWH_010609-T1
OG0015524		GBNWH_010610-T1
OG0015525		GBNWH_010611-T1
OG0015526		GBNWH_010612-T1
OG0015527		GBNWH_010613-T1
OG0015528		GBNWH_010615-T1
OG0015529		GBNWH_010616-T1
OG0015530		GBNWH_010621-T1
OG0015531		GBNWH_010623-T1
OG0015532		GBNWH_010625-T1
OG0015533		GBNWH_010627-T1
OG0015534		GBNWH_010629-T1
OG0015535		GBNWH_010632-T1
OG0015536		GBNWH_010633-T1
OG0015537		GBNWH_010634-T1
OG0015538		GBNWH_010635-T1
OG0015539		GBNWH_010636-T1
OG0015540		GBNWH_010638-T1
OG0015541		GBNWH_010643-T1
OG0015542		GBNWH_010646-T1
OG0015543		GBNWH_010649-T1
OG0015544		GBNWH_010650-T1
OG0015545		GBNWH_010651-T1
OG0015546		GBNWH_010652-T1
OG0015547		GBNWH_010653-T1
OG0015548		GBNWH_010654-T1
OG0015549		GBNWH_010655-T1
OG0015550		GBNWH_010656-T1
OG0015551		GBNWH_010658-T1
OG0015552		GBNWH_010659-T1
OG0015553		GBNWH_010661-T1
OG0015554		GBNWH_010662-T1
OG0015555		GBNWH_010665-T1
OG0015556		GBNWH_010668-T1
OG0015557		GBNWH_010672-T1
OG0015558		GBNWH_010673-T1
OG0015559		GBNWH_010674-T1
OG0015560		GBNWH_010675-T1
OG0015561		GBNWH_010676-T1
OG0015562		GBNWH_010677-T1
OG0015563		GBNWH_010678-T1
OG0015564		GBNWH_010679-T1
OG0015565		GBNWH_010680-T1
OG0015566		GBNWH_010681-T1
OG0015567		GBNWH_010682-T1
OG0015568		GBNWH_010684-T1
OG0015569		GBNWH_010685-T1
OG0015570		GBNWH_010686-T1
OG0015571		GBNWH_010687-T1
OG0015572		GBNWH_010688-T1
OG0015573		GBNWH_010689-T1
OG0015574		GBNWH_010690-T1
OG0015575		GBNWH_010691-T1
OG0015576		GBNWH_010693-T1
OG0015577		GBNWH_010702-T1
OG0015578		GBNWH_010703-T1
OG0015579		GBNWH_010706-T1
OG0015580		GBNWH_010707-T1
OG0015581		GBNWH_010709-T1
OG0015582		GBNWH_010711-T1
OG0015583		GBNWH_010712-T1
OG0015584		GBNWH_010713-T1
OG0015585		GBNWH_010714-T1
OG0015586		GBNWH_010715-T1
OG0015587		GBNWH_010717-T1
OG0015588		GBNWH_010718-T1
OG0015589		GBNWH_010719-T1
OG0015590		GBNWH_010720-T1
OG0015591		GBNWH_010723-T1
OG0015592		GBNWH_010727-T1
OG0015593		GBNWH_010728-T1
OG0015594		GBNWH_010730-T1
OG0015595		GBNWH_010731-T1
OG0015596		GBNWH_010736-T1
OG0015597		GBNWH_010737-T1
OG0015598		GBNWH_010738-T1
OG0015599		GBNWH_010739-T1
OG0015600		GBNWH_010740-T1
OG0015601		GBNWH_010741-T1
OG0015602		GBNWH_010743-T1
OG0015603		GBNWH_010744-T1
OG0015604		GBNWH_010745-T1
OG0015605		GBNWH_010746-T1
OG0015606		GBNWH_010748-T1
OG0015607		GBNWH_010749-T1
OG0015608		GBNWH_010750-T1
OG0015609		GBNWH_010752-T1
OG0015610		GBNWH_010753-T1
OG0015611		GBNWH_010756-T1
OG0015612		GBNWH_010760-T1
OG0015613		GBNWH_010761-T1
OG0015614		GBNWH_010762-T1
OG0015615		GBNWH_010764-T1
OG0015616		GBNWH_010765-T1
OG0015617		GBNWH_010766-T1
OG0015618		GBNWH_010767-T1
OG0015619		GBNWH_010769-T1
OG0015620		GBNWH_010774-T1
OG0015621		GBNWH_010777-T1
OG0015622		GBNWH_010780-T1
OG0015623		GBNWH_010784-T1
OG0015624		GBNWH_010792-T1
OG0015625		GBNWH_010795-T1
OG0015626		GBNWH_010797-T1
OG0015627		GBNWH_010799-T1
OG0015628		GBNWH_010802-T1
OG0015629		GBNWH_010803-T1
OG0015630		GBNWH_010805-T1
OG0015631		GBNWH_010808-T1
OG0015632		GBNWH_010809-T1
OG0015633		GBNWH_010810-T1
OG0015634		GBNWH_010811-T1
OG0015635		GBNWH_010812-T1
OG0015636		GBNWH_010813-T1
OG0015637		GBNWH_010815-T1
OG0015638		GBNWH_010816-T1
OG0015639		GBNWH_010818-T1
OG0015640		GBNWH_010819-T1
OG0015641		GBNWH_010820-T1
OG0015642		GBNWH_010821-T1
OG0015643		GBNWH_010822-T1
OG0015644		GBNWH_010823-T1
OG0015645		GBNWH_010824-T1
OG0015646		GBNWH_010826-T1
OG0015647		GBNWH_010827-T1
OG0015648		GBNWH_010828-T1
OG0015649		GBNWH_010831-T1
OG0015650		GBNWH_010835-T1
OG0015651		GBNWH_010838-T1
OG0015652		GBNWH_010839-T1
OG0015653		GBNWH_010840-T1
OG0015654		GBNWH_010841-T1
OG0015655		GBNWH_010847-T1
OG0015656		GBNWH_010849-T1
OG0015657		GBNWH_010856-T1
OG0015658		GBNWH_010858-T1
OG0015659		GBNWH_010859-T1
OG0015660		GBNWH_010860-T1
OG0015661		GBNWH_010862-T1
OG0015662		GBNWH_010863-T1
OG0015663		GBNWH_010864-T1
OG0015664		GBNWH_010872-T1
OG0015665		GBNWH_010874-T1
OG0015666		GBNWH_010875-T1
OG0015667		GBNWH_010884-T1
OG0015668		GBNWH_010885-T1
OG0015669		GBNWH_010887-T1
OG0015670		GBNWH_010890-T1
OG0015671		GBNWH_010891-T1
OG0015672		GBNWH_010892-T1
OG0015673		GBNWH_010893-T1
OG0015674		GBNWH_010894-T1
OG0015675		GBNWH_010896-T1
OG0015676		GBNWH_010901-T1
OG0015677		GBNWH_010902-T1
OG0015678		GBNWH_010905-T1
OG0015679		GBNWH_010906-T1
OG0015680		GBNWH_010907-T1
OG0015681		GBNWH_010911-T1
OG0015682		GBNWH_010913-T1
OG0015683		GBNWH_010915-T1
OG0015684		GBNWH_010919-T1
OG0015685		GBNWH_010920-T1
OG0015686		GBNWH_010924-T1
OG0015687		GBNWH_010925-T1
OG0015688		GBNWH_010926-T1
OG0015689		GBNWH_010928-T1
OG0015690		GBNWH_010930-T1
OG0015691		GBNWH_010931-T1
OG0015692		GBNWH_010933-T1
OG0015693		GBNWH_010934-T1
OG0015694		GBNWH_010937-T1
OG0015695		GBNWH_010939-T1
OG0015696		GBNWH_010940-T1
OG0015697		GBNWH_010941-T1
OG0015698		GBNWH_010943-T1
OG0015699		GBNWH_010945-T1
OG0015700		GBNWH_010947-T1
OG0015701		GBNWH_010948-T1
OG0015702		GBNWH_010951-T1
OG0015703		GBNWH_010954-T1
OG0015704		GBNWH_010956-T1
OG0015705		GBNWH_010958-T1
OG0015706		GBNWH_010959-T1
OG0015707		GBNWH_010962-T1
OG0015708		GBNWH_010964-T1
OG0015709		GBNWH_010965-T1
OG0015710		GBNWH_010967-T1
OG0015711		GBNWH_010970-T1
OG0015712		GBNWH_010976-T1
OG0015713		GBNWH_010980-T1
OG0015714		GBNWH_010981-T1
OG0015715		GBNWH_010982-T1
OG0015716		GBNWH_010983-T1
OG0015717		GBNWH_010988-T1
OG0015718		GBNWH_010989-T1
OG0015719		GBNWH_010990-T1
OG0015720		GBNWH_010991-T1
OG0015721		GBNWH_010994-T1
OG0015722		GBNWH_010995-T1
OG0015723		GBNWH_010996-T1
OG0015724		GBNWH_010997-T1
OG0015725		GBNWH_011000-T1
OG0015726		GBNWH_011001-T1
OG0015727		GBNWH_011002-T1
OG0015728		GBNWH_011004-T1
OG0015729		GBNWH_011006-T1
OG0015730		GBNWH_011007-T1
OG0015731		GBNWH_011008-T1
OG0015732		GBNWH_011013-T1
OG0015733		GBNWH_011015-T1
OG0015734		GBNWH_011024-T1
OG0015735		GBNWH_011026-T1
OG0015736		GBNWH_011027-T1
OG0015737		GBNWH_011028-T1
OG0015738		GBNWH_011029-T1
OG0015739		GBNWH_011030-T1
OG0015740		GBNWH_011033-T1
OG0015741		GBNWH_011034-T1
OG0015742		GBNWH_011036-T1
OG0015743		GBNWH_011037-T1
OG0015744		GBNWH_011043-T1
OG0015745		GBNWH_011044-T1
OG0015746		GBNWH_011048-T1
OG0015747		GBNWH_011049-T1
OG0015748		GBNWH_011051-T1
OG0015749		GBNWH_011052-T1
OG0015750		GBNWH_011054-T1
OG0015751		GBNWH_011055-T1
OG0015752		GBNWH_011056-T1
OG0015753		GBNWH_011059-T1
OG0015754		GBNWH_011062-T1
OG0015755		GBNWH_011064-T1
OG0015756		GBNWH_011067-T1
OG0015757		GBNWH_011070-T1
OG0015758		GBNWH_011073-T1
OG0015759		GBNWH_011074-T1
OG0015760		GBNWH_011075-T1
OG0015761		GBNWH_011077-T1
OG0015762		GBNWH_011078-T1
OG0015763		GBNWH_011081-T1
OG0015764		GBNWH_011084-T1
OG0015765		GBNWH_011086-T1
OG0015766		GBNWH_011088-T1
OG0015767		GBNWH_011091-T1
OG0015768		GBNWH_011094-T1
OG0015769		GBNWH_011098-T1
OG0015770		GBNWH_011099-T1
OG0015771		GBNWH_011100-T1
OG0015772		GBNWH_011104-T1
OG0015773		GBNWH_011105-T1
OG0015774		GBNWH_011106-T1
OG0015775		GBNWH_011108-T1
OG0015776		GBNWH_011112-T1
OG0015777		GBNWH_011113-T1
OG0015778		GBNWH_011117-T1
OG0015779		GBNWH_011118-T1
OG0015780		GBNWH_011119-T1
OG0015781		GBNWH_011121-T1
OG0015782		GBNWH_011122-T1
OG0015783		GBNWH_011124-T1
OG0015784		GBNWH_011133-T1
OG0015785		GBNWH_011135-T1
OG0015786		GBNWH_011138-T1
OG0015787		GBNWH_011142-T1
OG0015788		GBNWH_011143-T1
OG0015789		GBNWH_011144-T1
OG0015790		GBNWH_011149-T1
OG0015791		GBNWH_011150-T1
OG0015792		GBNWH_011151-T1
OG0015793		GBNWH_011152-T1
OG0015794		GBNWH_011155-T1
OG0015795		GBNWH_011159-T1
OG0015796		GBNWH_011161-T1
OG0015797		GBNWH_011162-T1
OG0015798		GBNWH_011163-T1
OG0015799		GBNWH_011166-T1
OG0015800		GBNWH_011167-T1
OG0015801		GBNWH_011168-T1
OG0015802		GBNWH_011169-T1
OG0015803		GBNWH_011170-T1
OG0015804		GBNWH_011171-T1
OG0015805		GBNWH_011173-T1
OG0015806		GBNWH_011174-T1
OG0015807		GBNWH_011178-T1
OG0015808		GBNWH_011179-T1
OG0015809		GBNWH_011180-T1
OG0015810		GBNWH_011181-T1
OG0015811		GBNWH_011182-T1
OG0015812		GBNWH_011183-T1
OG0015813		GBNWH_011184-T1
OG0015814		GBNWH_011186-T1
OG0015815		GBNWH_011187-T1
OG0015816		GBNWH_011188-T1
OG0015817		GBNWH_011191-T1
OG0015818		GBNWH_011192-T1
OG0015819		GBNWH_011195-T1
OG0015820		GBNWH_011200-T1
OG0015821		GBNWH_011203-T1
OG0015822		GBNWH_011204-T1
OG0015823		GBNWH_011205-T1
OG0015824		GBNWH_011207-T1
OG0015825		GBNWH_011208-T1
OG0015826		GBNWH_011209-T1
OG0015827		GBNWH_011211-T1
OG0015828		GBNWH_011212-T1
OG0015829		GBNWH_011213-T1
OG0015830		GBNWH_011217-T1
OG0015831		GBNWH_011218-T1
OG0015832		GBNWH_011222-T1
OG0015833		GBNWH_011225-T1
OG0015834		GBNWH_011226-T1
OG0015835		GBNWH_011227-T1
OG0015836		GBNWH_011229-T1
OG0015837		GBNWH_011232-T1
OG0015838		GBNWH_011233-T1
OG0015839		GBNWH_011235-T1
OG0015840		GBNWH_011236-T1
OG0015841		GBNWH_011237-T1
OG0015842		GBNWH_011240-T1
OG0015843		GBNWH_011242-T1
OG0015844		GBNWH_011243-T1
OG0015845		GBNWH_011244-T1
OG0015846		GBNWH_011249-T1
OG0015847		GBNWH_011253-T1
OG0015848		GBNWH_011254-T1
OG0015849		GBNWH_011257-T1
OG0015850		GBNWH_011260-T1
OG0015851		GBNWH_011262-T1
OG0015852		GBNWH_011263-T1
OG0015853		GBNWH_011264-T1
OG0015854		GBNWH_011265-T1
OG0015855		GBNWH_011267-T1
OG0015856		GBNWH_011268-T1
OG0015857		GBNWH_011269-T1
OG0015858		GBNWH_011270-T1
OG0015859		GBNWH_011273-T1
OG0015860		GBNWH_011279-T1
OG0015861		GBNWH_011281-T1
OG0015862		GBNWH_011282-T1
OG0015863		GBNWH_011283-T1
OG0015864		GBNWH_011284-T1
OG0015865		GBNWH_011285-T1
OG0015866		GBNWH_011286-T1
OG0015867		GBNWH_011289-T1
OG0015868		GBNWH_011290-T1
OG0015869		GBNWH_011291-T1
OG0015870		GBNWH_011294-T1
OG0015871		GBNWH_011297-T1
OG0015872		GBNWH_011298-T1
OG0015873		GBNWH_011301-T1
OG0015874		GBNWH_011303-T1
OG0015875		GBNWH_011306-T1
OG0015876		GBNWH_011307-T1
OG0015877		GBNWH_011308-T1
OG0015878		GBNWH_011311-T1
OG0015879		GBNWH_011312-T1
OG0015880		GBNWH_011314-T1
OG0015881		GBNWH_011315-T1
OG0015882		GBNWH_011316-T1
OG0015883		GBNWH_011317-T1
OG0015884		GBNWH_011321-T1
OG0015885		GBNWH_011322-T1
OG0015886		GBNWH_011324-T1
OG0015887		GBNWH_011325-T1
OG0015888		GBNWH_011326-T1
OG0015889		GBNWH_011328-T1
OG0015890		GBNWH_011329-T1
OG0015891		GBNWH_011332-T1
OG0015892		GBNWH_011333-T1
OG0015893		GBNWH_011335-T1
OG0015894		GBNWH_011339-T1
OG0015895		GBNWH_011342-T1
OG0015896		GBNWH_011346-T1
OG0015897		GBNWH_011348-T1
OG0015898		GBNWH_011349-T1
OG0015899		GBNWH_011353-T1
OG0015900		GBNWH_011356-T1
OG0015901		GBNWH_011357-T1
OG0015902		GBNWH_011358-T1
OG0015903		GBNWH_011361-T1
OG0015904		GBNWH_011362-T1
OG0015905		GBNWH_011364-T1
OG0015906		GBNWH_011365-T1
OG0015907		GBNWH_011366-T1
OG0015908		GBNWH_011368-T1
OG0015909		GBNWH_011369-T1
OG0015910		GBNWH_011371-T1
OG0015911		GBNWH_011373-T1
OG0015912		GBNWH_011378-T1
OG0015913		GBNWH_011381-T1
OG0015914		GBNWH_011383-T1
OG0015915		GBNWH_011384-T1
OG0015916		GBNWH_011386-T1
OG0015917		GBNWH_011389-T1
OG0015918		GBNWH_011390-T1
OG0015919		GBNWH_011393-T1
OG0015920		GBNWH_011394-T1
OG0015921		GBNWH_011395-T1
OG0015922		GBNWH_011396-T1
OG0015923		GBNWH_011397-T1
OG0015924		GBNWH_011399-T1
OG0015925		GBNWH_011403-T1
OG0015926		GBNWH_011404-T1
OG0015927		GBNWH_011405-T1
OG0015928		GBNWH_011407-T1
OG0015929		GBNWH_011408-T1
OG0015930		GBNWH_011409-T1
OG0015931		GBNWH_011410-T1
OG0015932		GBNWH_011411-T1
OG0015933		GBNWH_011413-T1
OG0015934		GBNWH_011417-T1
OG0015935		GBNWH_011418-T1
OG0015936		GBNWH_011419-T1
OG0015937		GBNWH_011421-T1
OG0015938		GBNWH_011423-T1
OG0015939		GBNWH_011424-T1
OG0015940		GBNWH_011426-T1
OG0015941		GBNWH_011428-T1
OG0015942		GBNWH_011429-T1
OG0015943		GBNWH_011432-T1
OG0015944		GBNWH_011436-T1
OG0015945		GBNWH_011440-T1
OG0015946		GBNWH_011441-T1
OG0015947		GBNWH_011443-T1
OG0015948		GBNWH_011446-T1
OG0015949		GBNWH_011447-T1
OG0015950		GBNWH_011448-T1
OG0015951		GBNWH_011449-T1
OG0015952		GBNWH_011450-T1
OG0015953		GBNWH_011453-T1
OG0015954		GBNWH_011454-T1
OG0015955		GBNWH_011456-T1
OG0015956		GBNWH_011457-T1
OG0015957		GBNWH_011459-T1
OG0015958		GBNWH_011461-T1
OG0015959		GBNWH_011462-T1
OG0015960		GBNWH_011463-T1
OG0015961		GBNWH_011464-T1
OG0015962		GBNWH_011465-T1
OG0015963		GBNWH_011468-T1
OG0015964		GBNWH_011469-T1
OG0015965		GBNWH_011472-T1
OG0015966		GBNWH_011475-T1
OG0015967		GBNWH_011476-T1
OG0015968		GBNWH_011485-T1
OG0015969		GBNWH_011486-T1
OG0015970		GBNWH_011487-T1
OG0015971		GBNWH_011492-T1
OG0015972		GBNWH_011493-T1
OG0015973		GBNWH_011494-T1
OG0015974		GBNWH_011495-T1
OG0015975		GBNWH_011497-T1
OG0015976		GBNWH_011498-T1
OG0015977		GBNWH_011503-T1
OG0015978		GBNWH_011504-T1
OG0015979		GBNWH_011506-T1
OG0015980		GBNWH_011507-T1
OG0015981		GBNWH_011508-T1
OG0015982		GBNWH_011510-T1
OG0015983		GBNWH_011511-T1
OG0015984		GBNWH_011514-T1
OG0015985		GBNWH_011516-T1
OG0015986		GBNWH_011519-T1
OG0015987		GBNWH_011520-T1
OG0015988		GBNWH_011521-T1
OG0015989		GBNWH_011523-T1
OG0015990		GBNWH_011524-T1
OG0015991		GBNWH_011525-T1
OG0015992		GBNWH_011529-T1
OG0015993		GBNWH_011530-T1
OG0015994		GBNWH_011534-T1
OG0015995		GBNWH_011535-T1
OG0015996		GBNWH_011536-T1
OG0015997		GBNWH_011537-T1
OG0015998		GBNWH_011540-T1
OG0015999		GBNWH_011541-T1
OG0016000		GBNWH_011544-T1
OG0016001		GBNWH_011545-T1
OG0016002		GBNWH_011546-T1
OG0016003		GBNWH_011547-T1
OG0016004		GBNWH_011549-T1
OG0016005		GBNWH_011553-T1
OG0016006		GBNWH_011554-T1
OG0016007		GBNWH_011555-T1
OG0016008		GBNWH_011558-T1
OG0016009		GBNWH_011559-T1
OG0016010		GBNWH_011560-T1
OG0016011		GBNWH_011561-T1
OG0016012		GBNWH_011564-T1
OG0016013		GBNWH_011567-T1
OG0016014		GBNWH_011568-T1
OG0016015		GBNWH_011569-T1
OG0016016		GBNWH_011571-T1
OG0016017		GBNWH_011572-T1
OG0016018		GBNWH_011573-T1
OG0016019		GBNWH_011574-T1
OG0016020		GBNWH_011577-T1
